34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
05:03:00.1 (127160107)|VARIABLE_ASSIGNMENT|[20]|sendToPreContractGroup|false
05:03:00.1 (127162020)|VARIABLE_SCOPE_BEGIN|[20]|sendToCentralEmailAddress|Boolean|false|false
05:03:00.1 (127164350)|VARIABLE_ASSIGNMENT|[20]|sendToCentralEmailAddress|false
05:03:00.1 (127165784)|VARIABLE_SCOPE_BEGIN|[20]|OppID|Id|false|false
05:03:00.1 (127212336)|VARIABLE_ASSIGNMENT|[20]|OppID|"006O0000008jnefIAA"
05:03:00.1 (127218107)|VARIABLE_SCOPE_BEGIN|[20]|sendToPDM|Boolean|false|false
05:03:00.1 (127222116)|VARIABLE_ASSIGNMENT|[20]|sendToPDM|true
05:03:00.1 (127224138)|VARIABLE_SCOPE_BEGIN|[20]|sendToBDM|Boolean|false|false
05:03:00.1 (127226297)|VARIABLE_ASSIGNMENT|[20]|sendToBDM|false
05:03:00.1 (127228088)|VARIABLE_SCOPE_BEGIN|[20]|sendToAllApprovers|Boolean|false|false
05:03:00.1 (127230257)|VARIABLE_ASSIGNMENT|[20]|sendToAllApprovers|false
05:03:00.1 (127231822)|VARIABLE_SCOPE_BEGIN|[20]|currentApprover|Id|false|false
05:03:00.1 (127234000)|VARIABLE_ASSIGNMENT|[20]|currentApprover|null
05:03:00.1 (127240798)|HEAP_ALLOCATE|[21]|Bytes:5
05:03:00.1 (127244719)|STATEMENT_EXECUTE|[20]
05:03:00.1 (127245915)|STATEMENT_EXECUTE|[21]
05:03:00.1 (127249649)|HEAP_ALLOCATE|[21]|Bytes:36
05:03:00.1 (127255239)|CONSTRUCTOR_ENTRY|[21]|01pO00000003HJI|<init>()
05:03:00.1 (127258758)|VARIABLE_SCOPE_BEGIN|[33]|this|Email_Alert_Class.EmailMessage|true|false
05:03:00.1 (127274911)|VARIABLE_ASSIGNMENT|[33]|this|{}|0x45aba8e6
05:03:00.1 (127291228)|STATEMENT_EXECUTE|[33]
05:03:00.1 (127293067)|STATEMENT_EXECUTE|[34]
05:03:00.1 (127294338)|STATEMENT_EXECUTE|[35]
05:03:00.1 (127295439)|STATEMENT_EXECUTE|[36]
05:03:00.1 (127296465)|STATEMENT_EXECUTE|[37]
05:03:00.1 (127297477)|STATEMENT_EXECUTE|[38]
05:03:00.1 (127298481)|STATEMENT_EXECUTE|[39]
05:03:00.1 (127299486)|STATEMENT_EXECUTE|[40]
05:03:00.1 (127300578)|STATEMENT_EXECUTE|[41]
05:03:00.1 (127303781)|CONSTRUCTOR_EXIT|[21]|01pO00000003HJI|<init>()
05:03:00.1 (127306731)|VARIABLE_SCOPE_BEGIN|[21]|EM|Email_Alert_Class.EmailMessage|true|false
05:03:00.1 (127319992)|VARIABLE_ASSIGNMENT|[21]|EM|{}|0x45aba8e6
05:03:00.1 (127322361)|STATEMENT_EXECUTE|[22]
05:03:00.1 (127328123)|VARIABLE_ASSIGNMENT|[22]|this.templateDevName|null|0x45aba8e6
05:03:00.1 (127329920)|STATEMENT_EXECUTE|[23]
05:03:00.1 (127333914)|HEAP_ALLOCATE|[23]|Bytes:5
05:03:00.1 (127338843)|VARIABLE_ASSIGNMENT|[23]|this.sendToPreContractGroup|false|0x45aba8e6
05:03:00.1 (127340564)|STATEMENT_EXECUTE|[24]
05:03:00.1 (127342846)|HEAP_ALLOCATE|[24]|Bytes:5
05:03:00.1 (127346520)|VARIABLE_ASSIGNMENT|[24]|this.sendToCentralEmailAddress|false|0x45aba8e6
05:03:00.1 (127348408)|STATEMENT_EXECUTE|[25]
05:03:00.1 (127395073)|VARIABLE_ASSIGNMENT|[25]|this.OppID|"006O0000008jnefIAA"|0x45aba8e6
05:03:00.1 (127398682)|STATEMENT_EXECUTE|[26]
05:03:00.1 (127403486)|HEAP_ALLOCATE|[26]|Bytes:5
05:03:00.1 (127411172)|VARIABLE_ASSIGNMENT|[26]|this.sendToPDM|true|0x45aba8e6
05:03:00.1 (127413127)|STATEMENT_EXECUTE|[27]
05:03:00.1 (127415571)|HEAP_ALLOCATE|[27]|Bytes:5
05:03:00.1 (127419351)|VARIABLE_ASSIGNMENT|[27]|this.sendToBDM|false|0x45aba8e6
05:03:00.1 (127421009)|STATEMENT_EXECUTE|[28]
05:03:00.1 (127423306)|HEAP_ALLOCATE|[28]|Bytes:5
05:03:00.1 (127426825)|VARIABLE_ASSIGNMENT|[28]|this.sendToAllApprovers|false|0x45aba8e6
05:03:00.1 (127428720)|STATEMENT_EXECUTE|[29]
05:03:00.1 (127432123)|VARIABLE_ASSIGNMENT|[29]|this.currentApprover|null|0x45aba8e6
05:03:00.1 (127433718)|STATEMENT_EXECUTE|[30]
05:03:00.1 (127443449)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
05:03:00.1 (127455823)|METHOD_EXIT|[3]|01pO00000003HJI|Email_Alert_Class.registerNewEmail(String, Boolean, Boolean, Id, Boolean, Boolean, Boolean, Id)
05:03:00.1 (127460070)|SYSTEM_MODE_EXIT|false
05:03:00.1 (127464633)|STATEMENT_EXECUTE|[4]
05:03:00.1 (127488612)|SYSTEM_MODE_ENTER|false
05:03:00.1 (127497759)|HEAP_ALLOCATE|[4]|Bytes:5
05:03:00.1 (127508328)|METHOD_ENTRY|[4]|01pO00000003HJI|Email_Alert_Class.sendEmails()
05:03:00.1 (127527770)|VARIABLE_SCOPE_BEGIN|[44]|this|Email_Alert_Class|true|false
05:03:00.1 (127549204)|VARIABLE_ASSIGNMENT|[44]|this|{"CentralEmailAddress":"ricky.lowe@yopmail.c (2 more) ...","EmailMessages":"0x35d2932a","messages":"0x5255097b"}|0x6cd95e77
05:03:00.1 (127558628)|HEAP_ALLOCATE|[45]|Bytes:5
05:03:00.1 (127562354)|STATEMENT_EXECUTE|[44]
05:03:00.1 (127563520)|STATEMENT_EXECUTE|[45]
05:03:00.1 (127572153)|HEAP_ALLOCATE|[45]|Bytes:4
05:03:00.1 (127598962)|VARIABLE_SCOPE_BEGIN|[45]|OppIds|Set<Id>|true|false
05:03:00.1 (127633927)|VARIABLE_ASSIGNMENT|[45]|OppIds|[]|0x75cb4aed
05:03:00.1 (127637122)|STATEMENT_EXECUTE|[46]
05:03:00.1 (127641726)|HEAP_ALLOCATE|[46]|Bytes:4
05:03:00.1 (127664628)|VARIABLE_SCOPE_BEGIN|[46]|EmailTemplateDevNames|Set<String>|true|false
05:03:00.1 (127681427)|VARIABLE_ASSIGNMENT|[46]|EmailTemplateDevNames|[]|0x6dbf302a
05:03:00.1 (127824030)|HEAP_ALLOCATE|[48]|Bytes:5
05:03:00.1 (127839371)|HEAP_ALLOCATE|[48]|Bytes:36
05:03:00.1 (127846333)|VARIABLE_SCOPE_BEGIN|[48]|EM|Email_Alert_Class.EmailMessage|true|false
05:03:00.1 (127936770)|VARIABLE_ASSIGNMENT|[48]|EM|{"OppID":"006O0000008ju1ZIAQ","sendToAllApprovers":false,"sendToBDM":false,"sendToCentralEmailAddress":false,"sendToPDM":true,"sendToPreContractGroup":false}|0x55715e15
05:03:00.1 (127941759)|STATEMENT_EXECUTE|[48]
05:03:00.1 (127943171)|STATEMENT_EXECUTE|[49]
05:03:00.1 (127975469)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
05:03:00.1 (127983995)|STATEMENT_EXECUTE|[50]
05:03:00.1 (128004137)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
05:03:00.1 (128019037)|HEAP_ALLOCATE|[48]|Bytes:5
05:03:00.1 (128027759)|HEAP_ALLOCATE|[48]|Bytes:36
05:03:00.1 (128032958)|VARIABLE_SCOPE_BEGIN|[48]|EM|Email_Alert_Class.EmailMessage|true|false
05:03:00.1 (128109445)|VARIABLE_ASSIGNMENT|[48]|EM|{"OppID":"006O0000008jnefIAA","sendToAllApprovers":false,"sendToBDM":false,"sendToCentralEmailAddress":false,"sendToPDM":true,"sendToPreContractGroup":false}|0x45aba8e6
05:03:00.1 (128114205)|STATEMENT_EXECUTE|[48]
05:03:00.1 (128115443)|STATEMENT_EXECUTE|[49]
05:03:00.1 (128124655)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
05:03:00.1 (128130294)|STATEMENT_EXECUTE|[50]
05:03:00.1 (128135074)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
05:03:00.1 (128146141)|HEAP_ALLOCATE|[48]|Bytes:5
05:03:00.1 (128155739)|VARIABLE_ASSIGNMENT|[48]|EM|null|
05:03:00.1 (128158573)|STATEMENT_EXECUTE|[53]
05:03:00.1 (128170086)|METHOD_ENTRY|[53]|01pO00000003HJI|Email_Alert_Class.getTemplateIDs(Set<String>)
05:03:00.1 (128189272)|VARIABLE_SCOPE_BEGIN|[190]|this|Email_Alert_Class|true|false
05:03:00.1 (128209415)|VARIABLE_ASSIGNMENT|[190]|this|{"CentralEmailAddress":"ricky.lowe@yopmail.c (2 more) ...","EmailMessages":"0x35d2932a","messages":"0x5255097b"}|0x6cd95e77
05:03:00.1 (128213773)|VARIABLE_SCOPE_BEGIN|[190]|EmailTemplateDevNames|Set<String>|true|false
05:03:00.1 (128219472)|VARIABLE_ASSIGNMENT|[190]|EmailTemplateDevNames|[]|0x6dbf302a
05:03:00.1 (128227727)|HEAP_ALLOCATE|[191]|Bytes:5
05:03:00.1 (128231133)|STATEMENT_EXECUTE|[190]
05:03:00.1 (128232483)|STATEMENT_EXECUTE|[191]
05:03:00.1 (128239334)|HEAP_ALLOCATE|[191]|Bytes:4
05:03:00.1 (128250470)|VARIABLE_SCOPE_BEGIN|[191]|EmailTemplatesDevNameToID|Map<String,Id>|true|false
05:03:00.1 (128263004)|VARIABLE_ASSIGNMENT|[191]|EmailTemplatesDevNameToID|{}|0x7ad6be03
05:03:00.1 (128267077)|HEAP_ALLOCATE|[193]|Bytes:80
05:03:00.1 (128273217)|HEAP_ALLOCATE|[193]|Bytes:4
05:03:00.1 (128279562)|HEAP_ALLOCATE|[193]|Bytes:7
05:03:00.1 (128542964)|SOQL_EXECUTE_BEGIN|[193]|Aggregations:0|SELECT DeveloperName, Id, Name FROM EmailTemplate 
05:03:00.1 (145373373)|SOQL_EXECUTE_END|[193]|Rows:0
05:03:00.1 (145517867)|HEAP_ALLOCATE|[193]|Bytes:49
05:03:00.1 (145524446)|HEAP_ALLOCATE|[193]|Bytes:8
05:03:00.1 (145532292)|SYSTEM_METHOD_ENTRY|[7]|QueryLocatorIterator.QueryLocatorIterator()
05:03:00.1 (145534725)|STATEMENT_EXECUTE|[7]
05:03:00.1 (145541439)|SYSTEM_METHOD_EXIT|[7]|QueryLocatorIterator
05:03:00.1 (145547541)|HEAP_ALLOCATE|[193]|Bytes:28
05:03:00.1 (145567806)|HEAP_ALLOCATE|[193]|Bytes:8
05:03:00.1 (145570000)|HEAP_ALLOCATE|[193]|Bytes:8
05:03:00.1 (145574279)|VARIABLE_SCOPE_BEGIN|[15]|this|Database.QueryLocatorIterator|true|false
05:03:00.1 (145596413)|VARIABLE_ASSIGNMENT|[15]|this|{}|0x74d87303
05:03:00.1 (145599612)|VARIABLE_SCOPE_BEGIN|[15]|values|List<SObject>|true|false
05:03:00.1 (145603533)|VARIABLE_ASSIGNMENT|[15]|values|null|
05:03:00.1 (145605267)|VARIABLE_SCOPE_BEGIN|[15]|ql|Database.QueryLocator|true|false
05:03:00.1 (145615815)|VARIABLE_ASSIGNMENT|[15]|ql|{"query":"SELECT DeveloperName (60 more) ..."}|0x61708918
05:03:00.1 (145618437)|VARIABLE_SCOPE_BEGIN|[15]|totalNumRecords|Integer|false|false
05:03:00.1 (145621721)|VARIABLE_ASSIGNMENT|[15]|totalNumRecords|0
05:03:00.1 (145623476)|VARIABLE_SCOPE_BEGIN|[15]|queryMoreSize|Integer|false|false
05:03:00.1 (145625666)|VARIABLE_ASSIGNMENT|[15]|queryMoreSize|50000
05:03:00.1 (145667408)|HEAP_ALLOCATE|[193]|Bytes:28
05:03:00.1 (145683044)|METHOD_ENTRY|[193]||Database.QueryLocatorIterator.hasNext()
05:03:00.1 (145701133)|METHOD_EXIT|[193]||Database.QueryLocatorIterator.hasNext()
05:03:00.1 (145741706)|VARIABLE_ASSIGNMENT|[193]|ET|null|
05:03:00.1 (145745730)|STATEMENT_EXECUTE|[193]
05:03:00.1 (145760991)|STATEMENT_EXECUTE|[196]
05:03:00.1 (145768578)|METHOD_EXIT|[53]|01pO00000003HJI|Email_Alert_Class.getTemplateIDs(Set<String>)
05:03:00.1 (145773729)|VARIABLE_SCOPE_BEGIN|[53]|EmailTemplatesDevNameToID|Map<String,Id>|true|false
05:03:00.1 (145783003)|VARIABLE_ASSIGNMENT|[53]|EmailTemplatesDevNameToID|{}|0x7ad6be03
05:03:00.1 (145785271)|STATEMENT_EXECUTE|[54]
05:03:00.1 (145794808)|METHOD_ENTRY|[54]|01pO00000003HJI|Email_Alert_Class.getPreContractGroupMembers()
05:03:00.1 (145813099)|VARIABLE_SCOPE_BEGIN|[200]|this|Email_Alert_Class|true|false
05:03:00.1 (145834792)|VARIABLE_ASSIGNMENT|[200]|this|{"CentralEmailAddress":"ricky.lowe@yopmail.c (2 more) ...","EmailMessages":"0x35d2932a","messages":"0x5255097b"}|0x6cd95e77
05:03:00.1 (145844981)|HEAP_ALLOCATE|[201]|Bytes:5
05:03:00.1 (145848616)|STATEMENT_EXECUTE|[200]
05:03:00.1 (145850007)|STATEMENT_EXECUTE|[201]
05:03:00.1 (145852813)|HEAP_ALLOCATE|[201]|Bytes:87
05:03:00.1 (145858296)|HEAP_ALLOCATE|[201]|Bytes:4
05:03:00.1 (146064097)|SOQL_EXECUTE_BEGIN|[201]|Aggregations:0|SELECT DeveloperName, Id FROM Group WHERE DeveloperName = 'Pre_Contracts_Group' LIMIT 1
05:03:00.1 (182251538)|SOQL_EXECUTE_END|[201]|Rows:1
05:03:00.1 (182286518)|HEAP_ALLOCATE|[201]|Bytes:8
05:03:00.1 (182306366)|HEAP_ALLOCATE|[201]|Bytes:65
05:03:00.1 (182425663)|HEAP_ALLOCATE|[201]|Bytes:8
05:03:00.1 (182454486)|VARIABLE_SCOPE_BEGIN|[201]|PreContract|List<Group>|true|false
05:03:00.1 (182496070)|VARIABLE_ASSIGNMENT|[201]|PreContract|[{"DeveloperName":"Pre_Contracts_Group","Id":"00GO00000025mIMMAY"}]|0x56048888
05:03:00.1 (182502302)|STATEMENT_EXECUTE|[202]
05:03:00.1 (182514475)|HEAP_ALLOCATE|[202]|Bytes:4
05:03:00.1 (182566890)|VARIABLE_SCOPE_BEGIN|[202]|PreContractUserIDs|Set<String>|true|false
05:03:00.1 (182585572)|VARIABLE_ASSIGNMENT|[202]|PreContractUserIDs|[]|0x640d9828
05:03:00.1 (182669669)|STATEMENT_EXECUTE|[203]
05:03:00.1 (182672349)|STATEMENT_EXECUTE|[210]
05:03:00.1 (182686996)|METHOD_EXIT|[54]|01pO00000003HJI|Email_Alert_Class.getPreContractGroupMembers()
05:03:00.1 (182692170)|VARIABLE_SCOPE_BEGIN|[54]|PreContract|Set<String>|true|false
05:03:00.1 (182699148)|VARIABLE_ASSIGNMENT|[54]|PreContract|[]|0x640d9828
05:03:00.1 (182701484)|STATEMENT_EXECUTE|[55]
05:03:00.1 (182721411)|METHOD_ENTRY|[55]|01pO00000003HJI|Email_Alert_Class.getOppTeamMembers(Set<Id>)
