34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
04:58:58.1 (5788146)|VARIABLE_SCOPE_BEGIN|[20]|sendToPreContractGroup|Boolean|false|false
04:58:58.1 (5791094)|VARIABLE_ASSIGNMENT|[20]|sendToPreContractGroup|false
04:58:58.1 (5793189)|VARIABLE_SCOPE_BEGIN|[20]|sendToCentralEmailAddress|Boolean|false|false
04:58:58.1 (5795389)|VARIABLE_ASSIGNMENT|[20]|sendToCentralEmailAddress|false
04:58:58.1 (5796952)|VARIABLE_SCOPE_BEGIN|[20]|OppID|Id|false|false
04:58:58.1 (5844855)|VARIABLE_ASSIGNMENT|[20]|OppID|"006O0000008jnefIAA"
04:58:58.1 (5850835)|VARIABLE_SCOPE_BEGIN|[20]|sendToPDM|Boolean|false|false
04:58:58.1 (5854935)|VARIABLE_ASSIGNMENT|[20]|sendToPDM|true
04:58:58.1 (5857341)|VARIABLE_SCOPE_BEGIN|[20]|sendToBDM|Boolean|false|false
04:58:58.1 (5859670)|VARIABLE_ASSIGNMENT|[20]|sendToBDM|false
04:58:58.1 (5861645)|VARIABLE_SCOPE_BEGIN|[20]|sendToAllApprovers|Boolean|false|false
04:58:58.1 (5863884)|VARIABLE_ASSIGNMENT|[20]|sendToAllApprovers|false
04:58:58.1 (5865430)|VARIABLE_SCOPE_BEGIN|[20]|currentApprover|Id|false|false
04:58:58.1 (5867729)|VARIABLE_ASSIGNMENT|[20]|currentApprover|null
04:58:58.1 (5874728)|HEAP_ALLOCATE|[21]|Bytes:5
04:58:58.1 (5878191)|STATEMENT_EXECUTE|[20]
04:58:58.1 (5879426)|STATEMENT_EXECUTE|[21]
04:58:58.1 (5883147)|HEAP_ALLOCATE|[21]|Bytes:36
04:58:58.1 (5893176)|CONSTRUCTOR_ENTRY|[21]|01pO00000003HJI|<init>()
04:58:58.1 (5897363)|VARIABLE_SCOPE_BEGIN|[33]|this|Email_Alert_Class.EmailMessage|true|false
04:58:58.1 (5913765)|VARIABLE_ASSIGNMENT|[33]|this|{}|0x143f1ddf
04:58:58.1 (5926339)|STATEMENT_EXECUTE|[33]
04:58:58.1 (5927832)|STATEMENT_EXECUTE|[34]
04:58:58.1 (5928990)|STATEMENT_EXECUTE|[35]
04:58:58.1 (5929857)|STATEMENT_EXECUTE|[36]
04:58:58.1 (5930707)|STATEMENT_EXECUTE|[37]
04:58:58.1 (5931632)|STATEMENT_EXECUTE|[38]
04:58:58.1 (5932483)|STATEMENT_EXECUTE|[39]
04:58:58.1 (5933547)|STATEMENT_EXECUTE|[40]
04:58:58.1 (5934453)|STATEMENT_EXECUTE|[41]
04:58:58.1 (5937564)|CONSTRUCTOR_EXIT|[21]|01pO00000003HJI|<init>()
04:58:58.1 (5941036)|VARIABLE_SCOPE_BEGIN|[21]|EM|Email_Alert_Class.EmailMessage|true|false
04:58:58.1 (5953205)|VARIABLE_ASSIGNMENT|[21]|EM|{}|0x143f1ddf
04:58:58.1 (5955421)|STATEMENT_EXECUTE|[22]
04:58:58.1 (5960783)|VARIABLE_ASSIGNMENT|[22]|this.templateDevName|null|0x143f1ddf
04:58:58.1 (5962496)|STATEMENT_EXECUTE|[23]
04:58:58.1 (5966528)|HEAP_ALLOCATE|[23]|Bytes:5
04:58:58.1 (5971333)|VARIABLE_ASSIGNMENT|[23]|this.sendToPreContractGroup|false|0x143f1ddf
04:58:58.1 (5973115)|STATEMENT_EXECUTE|[24]
04:58:58.1 (5975293)|HEAP_ALLOCATE|[24]|Bytes:5
04:58:58.1 (5979152)|VARIABLE_ASSIGNMENT|[24]|this.sendToCentralEmailAddress|false|0x143f1ddf
04:58:58.1 (5980700)|STATEMENT_EXECUTE|[25]
04:58:58.1 (6027320)|VARIABLE_ASSIGNMENT|[25]|this.OppID|"006O0000008jnefIAA"|0x143f1ddf
04:58:58.1 (6031269)|STATEMENT_EXECUTE|[26]
04:58:58.1 (6036056)|HEAP_ALLOCATE|[26]|Bytes:5
04:58:58.1 (6043474)|VARIABLE_ASSIGNMENT|[26]|this.sendToPDM|true|0x143f1ddf
04:58:58.1 (6045316)|STATEMENT_EXECUTE|[27]
04:58:58.1 (6047617)|HEAP_ALLOCATE|[27]|Bytes:5
04:58:58.1 (6051429)|VARIABLE_ASSIGNMENT|[27]|this.sendToBDM|false|0x143f1ddf
04:58:58.1 (6052929)|STATEMENT_EXECUTE|[28]
04:58:58.1 (6055066)|HEAP_ALLOCATE|[28]|Bytes:5
04:58:58.1 (6058796)|VARIABLE_ASSIGNMENT|[28]|this.sendToAllApprovers|false|0x143f1ddf
04:58:58.1 (6060391)|STATEMENT_EXECUTE|[29]
04:58:58.1 (6063875)|VARIABLE_ASSIGNMENT|[29]|this.currentApprover|null|0x143f1ddf
04:58:58.1 (6065345)|STATEMENT_EXECUTE|[30]
04:58:58.1 (6076135)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
04:58:58.1 (6089696)|METHOD_EXIT|[3]|01pO00000003HJI|Email_Alert_Class.registerNewEmail(String, Boolean, Boolean, Id, Boolean, Boolean, Boolean, Id)
04:58:58.1 (6094222)|SYSTEM_MODE_EXIT|false
04:58:58.1 (6098466)|STATEMENT_EXECUTE|[4]
04:58:58.1 (6122023)|SYSTEM_MODE_ENTER|false
04:58:58.1 (6131809)|HEAP_ALLOCATE|[4]|Bytes:5
04:58:58.1 (6142900)|METHOD_ENTRY|[4]|01pO00000003HJI|Email_Alert_Class.sendEmails()
04:58:58.1 (6163770)|VARIABLE_SCOPE_BEGIN|[44]|this|Email_Alert_Class|true|false
04:58:58.1 (6185053)|VARIABLE_ASSIGNMENT|[44]|this|{"CentralEmailAddress":"ricky.lowe@yopmail.c (2 more) ...","EmailMessages":"0x5fa79f5c","messages":"0x35b16cc9"}|0x4a9b19be
04:58:58.1 (6195340)|HEAP_ALLOCATE|[45]|Bytes:5
04:58:58.1 (6199017)|STATEMENT_EXECUTE|[44]
04:58:58.1 (6200132)|STATEMENT_EXECUTE|[45]
04:58:58.1 (6209293)|HEAP_ALLOCATE|[45]|Bytes:4
04:58:58.1 (6236634)|VARIABLE_SCOPE_BEGIN|[45]|OppIds|Set<Id>|true|false
04:58:58.1 (6264348)|VARIABLE_ASSIGNMENT|[45]|OppIds|[]|0x70d69be9
04:58:58.1 (6267388)|STATEMENT_EXECUTE|[46]
04:58:58.1 (6271557)|HEAP_ALLOCATE|[46]|Bytes:4
04:58:58.1 (6292950)|VARIABLE_SCOPE_BEGIN|[46]|EmailTemplateDevNames|Set<String>|true|false
04:58:58.1 (6309841)|VARIABLE_ASSIGNMENT|[46]|EmailTemplateDevNames|[]|0x1c6bb1c9
04:58:58.1 (6450523)|HEAP_ALLOCATE|[48]|Bytes:5
04:58:58.1 (6466883)|HEAP_ALLOCATE|[48]|Bytes:36
04:58:58.1 (6474180)|VARIABLE_SCOPE_BEGIN|[48]|EM|Email_Alert_Class.EmailMessage|true|false
04:58:58.1 (6561872)|VARIABLE_ASSIGNMENT|[48]|EM|{"OppID":"006O0000008ju1ZIAQ","sendToAllApprovers":false,"sendToBDM":false,"sendToCentralEmailAddress":false,"sendToPDM":true,"sendToPreContractGroup":false}|0x714ee3c5
04:58:58.1 (6567413)|STATEMENT_EXECUTE|[48]
04:58:58.1 (6568919)|STATEMENT_EXECUTE|[49]
04:58:58.1 (6601263)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
04:58:58.1 (6610022)|STATEMENT_EXECUTE|[50]
04:58:58.1 (6631077)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
04:58:58.1 (6645445)|HEAP_ALLOCATE|[48]|Bytes:5
04:58:58.1 (6655766)|HEAP_ALLOCATE|[48]|Bytes:36
04:58:58.1 (6661345)|VARIABLE_SCOPE_BEGIN|[48]|EM|Email_Alert_Class.EmailMessage|true|false
04:58:58.1 (6738251)|VARIABLE_ASSIGNMENT|[48]|EM|{"OppID":"006O0000008jnefIAA","sendToAllApprovers":false,"sendToBDM":false,"sendToCentralEmailAddress":false,"sendToPDM":true,"sendToPreContractGroup":false}|0x143f1ddf
04:58:58.1 (6743269)|STATEMENT_EXECUTE|[48]
04:58:58.1 (6744363)|STATEMENT_EXECUTE|[49]
04:58:58.1 (6754534)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
04:58:58.1 (6759947)|STATEMENT_EXECUTE|[50]
04:58:58.1 (6764789)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
04:58:58.1 (6775826)|HEAP_ALLOCATE|[48]|Bytes:5
04:58:58.1 (6786680)|VARIABLE_ASSIGNMENT|[48]|EM|null|
04:58:58.1 (6789535)|STATEMENT_EXECUTE|[53]
04:58:58.1 (6802212)|METHOD_ENTRY|[53]|01pO00000003HJI|Email_Alert_Class.getTemplateIDs(Set<String>)
04:58:58.1 (6822353)|VARIABLE_SCOPE_BEGIN|[183]|this|Email_Alert_Class|true|false
04:58:58.1 (6841966)|VARIABLE_ASSIGNMENT|[183]|this|{"CentralEmailAddress":"ricky.lowe@yopmail.c (2 more) ...","EmailMessages":"0x5fa79f5c","messages":"0x35b16cc9"}|0x4a9b19be
04:58:58.1 (6847200)|VARIABLE_SCOPE_BEGIN|[183]|EmailTemplateDevNames|Set<String>|true|false
04:58:58.1 (6896369)|VARIABLE_ASSIGNMENT|[183]|EmailTemplateDevNames|[]|0x1c6bb1c9
04:58:58.1 (6906958)|HEAP_ALLOCATE|[184]|Bytes:5
04:58:58.1 (6910817)|STATEMENT_EXECUTE|[183]
04:58:58.1 (6912074)|STATEMENT_EXECUTE|[184]
04:58:58.1 (6918757)|HEAP_ALLOCATE|[184]|Bytes:4
04:58:58.1 (6929882)|VARIABLE_SCOPE_BEGIN|[184]|EmailTemplatesDevNameToID|Map<String,Id>|true|false
04:58:58.1 (6943606)|VARIABLE_ASSIGNMENT|[184]|EmailTemplatesDevNameToID|{}|0x32d880e9
04:58:58.1 (6948065)|HEAP_ALLOCATE|[186]|Bytes:80
04:58:58.1 (6954664)|HEAP_ALLOCATE|[186]|Bytes:4
04:58:58.1 (6961131)|HEAP_ALLOCATE|[186]|Bytes:7
04:58:58.1 (7327474)|SOQL_EXECUTE_BEGIN|[186]|Aggregations:0|SELECT DeveloperName, Id, Name FROM EmailTemplate 
04:58:58.1 (9239318)|SOQL_EXECUTE_END|[186]|Rows:0
04:58:58.1 (9374682)|HEAP_ALLOCATE|[186]|Bytes:49
04:58:58.1 (9381443)|HEAP_ALLOCATE|[186]|Bytes:8
04:58:58.1 (9389709)|SYSTEM_METHOD_ENTRY|[7]|QueryLocatorIterator.QueryLocatorIterator()
04:58:58.1 (9391972)|STATEMENT_EXECUTE|[7]
04:58:58.1 (9398242)|SYSTEM_METHOD_EXIT|[7]|QueryLocatorIterator
04:58:58.1 (9403687)|HEAP_ALLOCATE|[186]|Bytes:28
04:58:58.1 (9433408)|HEAP_ALLOCATE|[186]|Bytes:8
04:58:58.1 (9436281)|HEAP_ALLOCATE|[186]|Bytes:8
04:58:58.1 (9439915)|VARIABLE_SCOPE_BEGIN|[15]|this|Database.QueryLocatorIterator|true|false
04:58:58.1 (9460373)|VARIABLE_ASSIGNMENT|[15]|this|{}|0x2602287c
04:58:58.1 (9463445)|VARIABLE_SCOPE_BEGIN|[15]|values|List<SObject>|true|false
04:58:58.1 (9467290)|VARIABLE_ASSIGNMENT|[15]|values|null|
04:58:58.1 (9469277)|VARIABLE_SCOPE_BEGIN|[15]|ql|Database.QueryLocator|true|false
04:58:58.1 (9479247)|VARIABLE_ASSIGNMENT|[15]|ql|{"query":"SELECT DeveloperName (60 more) ..."}|0x7d8111d1
04:58:58.1 (9481710)|VARIABLE_SCOPE_BEGIN|[15]|totalNumRecords|Integer|false|false
04:58:58.1 (9485188)|VARIABLE_ASSIGNMENT|[15]|totalNumRecords|0
04:58:58.1 (9487028)|VARIABLE_SCOPE_BEGIN|[15]|queryMoreSize|Integer|false|false
04:58:58.1 (9489562)|VARIABLE_ASSIGNMENT|[15]|queryMoreSize|50000
04:58:58.1 (9529610)|HEAP_ALLOCATE|[186]|Bytes:28
04:58:58.1 (9548587)|METHOD_ENTRY|[186]||Database.QueryLocatorIterator.hasNext()
04:58:58.1 (9566878)|METHOD_EXIT|[186]||Database.QueryLocatorIterator.hasNext()
04:58:58.1 (9605875)|VARIABLE_ASSIGNMENT|[186]|ET|null|
04:58:58.1 (9609831)|STATEMENT_EXECUTE|[186]
04:58:58.1 (9625474)|STATEMENT_EXECUTE|[189]
04:58:58.1 (9633753)|METHOD_EXIT|[53]|01pO00000003HJI|Email_Alert_Class.getTemplateIDs(Set<String>)
04:58:58.1 (9638906)|VARIABLE_SCOPE_BEGIN|[53]|EmailTemplatesDevNameToID|Map<String,Id>|true|false
04:58:58.1 (9648512)|VARIABLE_ASSIGNMENT|[53]|EmailTemplatesDevNameToID|{}|0x32d880e9
04:58:58.1 (9650804)|STATEMENT_EXECUTE|[54]
04:58:58.1 (9659638)|METHOD_ENTRY|[54]|01pO00000003HJI|Email_Alert_Class.getPreContractGroupMembers()
04:58:58.1 (9678138)|VARIABLE_SCOPE_BEGIN|[193]|this|Email_Alert_Class|true|false
04:58:58.1 (9699229)|VARIABLE_ASSIGNMENT|[193]|this|{"CentralEmailAddress":"ricky.lowe@yopmail.c (2 more) ...","EmailMessages":"0x5fa79f5c","messages":"0x35b16cc9"}|0x4a9b19be
04:58:58.1 (9710239)|HEAP_ALLOCATE|[194]|Bytes:5
04:58:58.1 (9713920)|STATEMENT_EXECUTE|[193]
04:58:58.1 (9715173)|STATEMENT_EXECUTE|[194]
04:58:58.1 (9718050)|HEAP_ALLOCATE|[194]|Bytes:87
04:58:58.1 (9723330)|HEAP_ALLOCATE|[194]|Bytes:4
04:58:58.1 (9897247)|SOQL_EXECUTE_BEGIN|[194]|Aggregations:0|SELECT DeveloperName, Id FROM Group WHERE DeveloperName = 'Pre_Contracts_Group' LIMIT 1
04:58:58.1 (12244585)|SOQL_EXECUTE_END|[194]|Rows:1
04:58:58.1 (12259993)|HEAP_ALLOCATE|[194]|Bytes:8
04:58:58.1 (12274703)|HEAP_ALLOCATE|[194]|Bytes:65
04:58:58.1 (12329544)|HEAP_ALLOCATE|[194]|Bytes:8
04:58:58.1 (12339879)|VARIABLE_SCOPE_BEGIN|[194]|PreContract|List<Group>|true|false
04:58:58.1 (12357174)|VARIABLE_ASSIGNMENT|[194]|PreContract|[{"DeveloperName":"Pre_Contracts_Group","Id":"00GO00000025mIMMAY"}]|0x748425bd
04:58:58.1 (12360880)|STATEMENT_EXECUTE|[195]
04:58:58.1 (12366625)|HEAP_ALLOCATE|[195]|Bytes:4
04:58:58.1 (12391116)|VARIABLE_SCOPE_BEGIN|[195]|PreContractUserIDs|Set<String>|true|false
04:58:58.1 (12404054)|VARIABLE_ASSIGNMENT|[195]|PreContractUserIDs|[]|0x7203c92d
04:58:58.1 (12455408)|STATEMENT_EXECUTE|[196]
04:58:58.1 (12458034)|STATEMENT_EXECUTE|[203]
04:58:58.1 (12466628)|METHOD_EXIT|[54]|01pO00000003HJI|Email_Alert_Class.getPreContractGroupMembers()
04:58:58.1 (12471225)|VARIABLE_SCOPE_BEGIN|[54]|PreContract|Set<String>|true|false
04:58:58.1 (12479399)|VARIABLE_ASSIGNMENT|[54]|PreContract|[]|0x7203c92d
04:58:58.1 (12481437)|STATEMENT_EXECUTE|[55]
