34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
04:57:41.1 (36267603)|HEAP_ALLOCATE|[46]|Bytes:4
04:57:41.1 (36291059)|VARIABLE_SCOPE_BEGIN|[46]|EmailTemplateDevNames|Set<String>|true|false
04:57:41.1 (36309582)|VARIABLE_ASSIGNMENT|[46]|EmailTemplateDevNames|[]|0x480ceb56
04:57:41.1 (36477106)|HEAP_ALLOCATE|[48]|Bytes:5
04:57:41.1 (36495090)|HEAP_ALLOCATE|[48]|Bytes:36
04:57:41.1 (36503467)|VARIABLE_SCOPE_BEGIN|[48]|EM|Email_Alert_Class.EmailMessage|true|false
04:57:41.1 (36595513)|VARIABLE_ASSIGNMENT|[48]|EM|{"OppID":"006O0000008ju1ZIAQ","sendToAllApprovers":false,"sendToBDM":false,"sendToCentralEmailAddress":false,"sendToPDM":true,"sendToPreContractGroup":false}|0x7cfe47e
04:57:41.1 (36600766)|STATEMENT_EXECUTE|[48]
04:57:41.1 (36602050)|STATEMENT_EXECUTE|[49]
04:57:41.1 (36638029)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
04:57:41.1 (36650798)|STATEMENT_EXECUTE|[50]
04:57:41.1 (36675507)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
04:57:41.1 (36690928)|HEAP_ALLOCATE|[48]|Bytes:5
04:57:41.1 (36702723)|VARIABLE_ASSIGNMENT|[48]|EM|null|
04:57:41.1 (36705724)|STATEMENT_EXECUTE|[53]
04:57:41.1 (36718800)|METHOD_ENTRY|[53]|01pO00000003HJI|Email_Alert_Class.getTemplateIDs(Set<String>)
04:57:41.1 (36740136)|VARIABLE_SCOPE_BEGIN|[183]|this|Email_Alert_Class|true|false
04:57:41.1 (36761045)|VARIABLE_ASSIGNMENT|[183]|this|{"CentralEmailAddress":"ricky.lowe@yopmail.c (2 more) ...","EmailMessages":"0x47ce5f30","messages":"0x6e38521d"}|0x7ae371af
04:57:41.1 (36765326)|VARIABLE_SCOPE_BEGIN|[183]|EmailTemplateDevNames|Set<String>|true|false
04:57:41.1 (36770956)|VARIABLE_ASSIGNMENT|[183]|EmailTemplateDevNames|[]|0x480ceb56
04:57:41.1 (36779771)|HEAP_ALLOCATE|[184]|Bytes:5
04:57:41.1 (36783081)|STATEMENT_EXECUTE|[183]
04:57:41.1 (36784484)|STATEMENT_EXECUTE|[184]
04:57:41.1 (36791141)|HEAP_ALLOCATE|[184]|Bytes:4
04:57:41.1 (36802258)|VARIABLE_SCOPE_BEGIN|[184]|EmailTemplatesDevNameToID|Map<String,Id>|true|false
04:57:41.1 (36816737)|VARIABLE_ASSIGNMENT|[184]|EmailTemplatesDevNameToID|{}|0x966655
04:57:41.1 (36820980)|HEAP_ALLOCATE|[186]|Bytes:80
04:57:41.1 (36826971)|HEAP_ALLOCATE|[186]|Bytes:4
04:57:41.1 (36832956)|HEAP_ALLOCATE|[186]|Bytes:7
04:57:41.1 (37234275)|SOQL_EXECUTE_BEGIN|[186]|Aggregations:0|SELECT DeveloperName, Id, Name FROM EmailTemplate 
04:57:41.1 (39107930)|SOQL_EXECUTE_END|[186]|Rows:0
04:57:41.1 (39253986)|HEAP_ALLOCATE|[186]|Bytes:49
04:57:41.1 (39260078)|HEAP_ALLOCATE|[186]|Bytes:8
04:57:41.1 (39267980)|SYSTEM_METHOD_ENTRY|[7]|QueryLocatorIterator.QueryLocatorIterator()
04:57:41.1 (39270344)|STATEMENT_EXECUTE|[7]
04:57:41.1 (39276807)|SYSTEM_METHOD_EXIT|[7]|QueryLocatorIterator
04:57:41.1 (39282486)|HEAP_ALLOCATE|[186]|Bytes:28
04:57:41.1 (39301990)|HEAP_ALLOCATE|[186]|Bytes:8
04:57:41.1 (39304324)|HEAP_ALLOCATE|[186]|Bytes:8
04:57:41.1 (39307902)|VARIABLE_SCOPE_BEGIN|[15]|this|Database.QueryLocatorIterator|true|false
04:57:41.1 (39327119)|VARIABLE_ASSIGNMENT|[15]|this|{}|0x14f59d0e
04:57:41.1 (39330006)|VARIABLE_SCOPE_BEGIN|[15]|values|List<SObject>|true|false
04:57:41.1 (39333484)|VARIABLE_ASSIGNMENT|[15]|values|null|
04:57:41.1 (39335299)|VARIABLE_SCOPE_BEGIN|[15]|ql|Database.QueryLocator|true|false
04:57:41.1 (39346591)|VARIABLE_ASSIGNMENT|[15]|ql|{"query":"SELECT DeveloperName (60 more) ..."}|0x503cdacf
04:57:41.1 (39348861)|VARIABLE_SCOPE_BEGIN|[15]|totalNumRecords|Integer|false|false
04:57:41.1 (39352552)|VARIABLE_ASSIGNMENT|[15]|totalNumRecords|0
04:57:41.1 (39354383)|VARIABLE_SCOPE_BEGIN|[15]|queryMoreSize|Integer|false|false
04:57:41.1 (39356601)|VARIABLE_ASSIGNMENT|[15]|queryMoreSize|50000
04:57:41.1 (39401963)|HEAP_ALLOCATE|[186]|Bytes:28
04:57:41.1 (39419028)|METHOD_ENTRY|[186]||Database.QueryLocatorIterator.hasNext()
04:57:41.1 (39437154)|METHOD_EXIT|[186]||Database.QueryLocatorIterator.hasNext()
04:57:41.1 (39481959)|VARIABLE_ASSIGNMENT|[186]|ET|null|
04:57:41.1 (39484970)|STATEMENT_EXECUTE|[186]
04:57:41.1 (39500821)|STATEMENT_EXECUTE|[189]
04:57:41.1 (39507961)|METHOD_EXIT|[53]|01pO00000003HJI|Email_Alert_Class.getTemplateIDs(Set<String>)
04:57:41.1 (39514362)|VARIABLE_SCOPE_BEGIN|[53]|EmailTemplatesDevNameToID|Map<String,Id>|true|false
04:57:41.1 (39523554)|VARIABLE_ASSIGNMENT|[53]|EmailTemplatesDevNameToID|{}|0x966655
04:57:41.1 (39526110)|STATEMENT_EXECUTE|[54]
04:57:41.1 (39535150)|METHOD_ENTRY|[54]|01pO00000003HJI|Email_Alert_Class.getPreContractGroupMembers()
04:57:41.1 (39555212)|VARIABLE_SCOPE_BEGIN|[193]|this|Email_Alert_Class|true|false
04:57:41.1 (39576330)|VARIABLE_ASSIGNMENT|[193]|this|{"CentralEmailAddress":"ricky.lowe@yopmail.c (2 more) ...","EmailMessages":"0x47ce5f30","messages":"0x6e38521d"}|0x7ae371af
04:57:41.1 (39586431)|HEAP_ALLOCATE|[194]|Bytes:5
04:57:41.1 (39589628)|STATEMENT_EXECUTE|[193]
04:57:41.1 (39590733)|STATEMENT_EXECUTE|[194]
04:57:41.1 (39593031)|HEAP_ALLOCATE|[194]|Bytes:87
04:57:41.1 (39597801)|HEAP_ALLOCATE|[194]|Bytes:4
04:57:41.1 (39779617)|SOQL_EXECUTE_BEGIN|[194]|Aggregations:0|SELECT DeveloperName, Id FROM Group WHERE DeveloperName = 'Pre_Contracts_Group' LIMIT 1
04:57:41.1 (42297298)|SOQL_EXECUTE_END|[194]|Rows:1
04:57:41.1 (42313700)|HEAP_ALLOCATE|[194]|Bytes:8
04:57:41.1 (42331079)|HEAP_ALLOCATE|[194]|Bytes:65
04:57:41.1 (42384882)|HEAP_ALLOCATE|[194]|Bytes:8
04:57:41.1 (42400250)|VARIABLE_SCOPE_BEGIN|[194]|PreContract|List<Group>|true|false
04:57:41.1 (42417077)|VARIABLE_ASSIGNMENT|[194]|PreContract|[{"DeveloperName":"Pre_Contracts_Group","Id":"00GO00000025mIMMAY"}]|0x2361075e
04:57:41.1 (42420371)|STATEMENT_EXECUTE|[195]
04:57:41.1 (42425819)|HEAP_ALLOCATE|[195]|Bytes:4
04:57:41.1 (42452883)|VARIABLE_SCOPE_BEGIN|[195]|PreContractUserIDs|Set<String>|true|false
04:57:41.1 (42465592)|VARIABLE_ASSIGNMENT|[195]|PreContractUserIDs|[]|0x1d12af50
04:57:41.1 (42514518)|STATEMENT_EXECUTE|[196]
04:57:41.1 (42516791)|STATEMENT_EXECUTE|[203]
04:57:41.1 (42524463)|METHOD_EXIT|[54]|01pO00000003HJI|Email_Alert_Class.getPreContractGroupMembers()
04:57:41.1 (42529731)|VARIABLE_SCOPE_BEGIN|[54]|PreContract|Set<String>|true|false
04:57:41.1 (42537194)|VARIABLE_ASSIGNMENT|[54]|PreContract|[]|0x1d12af50
04:57:41.1 (42539075)|STATEMENT_EXECUTE|[55]
04:57:41.1 (42552084)|METHOD_ENTRY|[55]|01pO00000003HJI|Email_Alert_Class.getOppTeamMembers(Set<Id>)
04:57:41.1 (42576208)|VARIABLE_SCOPE_BEGIN|[146]|this|Email_Alert_Class|true|false
04:57:41.1 (42598644)|VARIABLE_ASSIGNMENT|[146]|this|{"CentralEmailAddress":"ricky.lowe@yopmail.c (2 more) ...","EmailMessages":"0x47ce5f30","messages":"0x6e38521d"}|0x7ae371af
04:57:41.1 (42602944)|VARIABLE_SCOPE_BEGIN|[146]|OppIds|Set<Id>|true|false
04:57:41.1 (42608848)|VARIABLE_ASSIGNMENT|[146]|OppIds|["006O0000008ju1ZIAQ"]|0x263b5590
04:57:41.1 (42617926)|HEAP_ALLOCATE|[147]|Bytes:5
04:57:41.1 (42621355)|STATEMENT_EXECUTE|[146]
04:57:41.1 (42622473)|STATEMENT_EXECUTE|[147]
04:57:41.1 (42626564)|HEAP_ALLOCATE|[147]|Bytes:4
04:57:41.1 (42651843)|VARIABLE_SCOPE_BEGIN|[147]|MapOppToOppTeamMemberGroupedByRole|Map<Id,Map<String,Set<String>>>|true|false
04:57:41.1 (42662229)|VARIABLE_ASSIGNMENT|[147]|MapOppToOppTeamMemberGroupedByRole|{}|0x6df17902
04:57:41.1 (42667104)|HEAP_ALLOCATE|[149]|Bytes:130
04:57:41.1 (42671835)|HEAP_ALLOCATE|[149]|Bytes:4
04:57:41.1 (42996033)|SOQL_EXECUTE_BEGIN|[149]|Aggregations:0|SELECT Id, OpportunityAccessLevel, OpportunityId, TeamMemberRole, UserId FROM OpportunityTeamMember 
04:57:41.1 (47139547)|SOQL_EXECUTE_END|[149]|Rows:4
04:57:41.1 (47153410)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
04:57:41.1 (47231037)|HEAP_ALLOCATE|[149]|Bytes:28
04:57:41.1 (47290052)|HEAP_ALLOCATE|[149]|Bytes:20
04:57:41.1 (47308292)|HEAP_ALLOCATE|[149]|Bytes:8
04:57:41.1 (47310837)|HEAP_ALLOCATE|[149]|Bytes:8
04:57:41.1 (47313871)|VARIABLE_SCOPE_BEGIN|[15]|this|Database.QueryLocatorIterator|true|false
04:57:41.1 (47334212)|VARIABLE_ASSIGNMENT|[15]|this|{}|0x7d14141c
04:57:41.1 (47336792)|VARIABLE_SCOPE_BEGIN|[15]|values|List<SObject>|true|false
04:57:41.1 (47363938)|VARIABLE_ASSIGNMENT|[15]|values|[{"Id":"00qO0000000CHxJIAW","OpportunityAccessLev (2 more) ...":"Read","OpportunityId":"006O0000008ju1ZIAQ","TeamMemberRole":"Executive Sponsor","UserId":"00528000004d3msAAA"},{"Id":"00qO0000000CHxEIAW","OpportunityAccessLev (2 more) ...":"Read","OpportunityId":"006O0000008ju1ZIAQ","TeamMemberRole":"Account Manager","UserId":"00528000006B07FAAS"},{"Id":"00qO0000000CHxKIAW","OpportunityAccessLev (2 more) ...":"Read","OpportunityId":"006O0000008ju1ZIAQ","TeamMemberRole":"Channel Manager","UserId":"00528000006BYTIAA4"},{"Id":"00qO0000000CHxAIAW","OpportunityAccessLev (2 more) ...":"Edit","OpportunityId":"006O0000008ju1ZIAQ","TeamMemberRole":"Channel Manager","UserId":"005O0000003t7anIAA"}]|0x395abc3f
04:57:41.1 (47371929)|VARIABLE_SCOPE_BEGIN|[15]|ql|Database.QueryLocator|true|false
04:57:41.1 (47378952)|VARIABLE_ASSIGNMENT|[15]|ql|{"query":"SELECT Id, Opportuni (110 more) ..."}|0x768e0c1
04:57:41.1 (47380870)|VARIABLE_SCOPE_BEGIN|[15]|totalNumRecords|Integer|false|false
04:57:41.1 (47384117)|VARIABLE_ASSIGNMENT|[15]|totalNumRecords|4
04:57:41.1 (47385711)|VARIABLE_SCOPE_BEGIN|[15]|queryMoreSize|Integer|false|false
04:57:41.1 (47388483)|VARIABLE_ASSIGNMENT|[15]|queryMoreSize|49995
04:57:41.1 (47449783)|HEAP_ALLOCATE|[149]|Bytes:28
04:57:41.1 (47464964)|METHOD_ENTRY|[149]||Database.QueryLocatorIterator.hasNext()
04:57:41.1 (47522196)|METHOD_EXIT|[149]||Database.QueryLocatorIterator.hasNext()
04:57:41.1 (47530857)|METHOD_ENTRY|[149]||Database.QueryLocatorIterator.next()
04:57:41.1 (47644064)|METHOD_EXIT|[149]||Database.QueryLocatorIterator.next()
04:57:41.1 (47657854)|VARIABLE_SCOPE_BEGIN|[149]|OTM|OpportunityTeamMember|true|false
04:57:41.1 (47678404)|VARIABLE_ASSIGNMENT|[149]|OTM|{"Id":"00qO0000000CHxJIAW","OpportunityAccessLev (2 more) ...":"Read","OpportunityId":"006O0000008ju1ZIAQ","TeamMemberRole":"Executive Sponsor","UserId":"00528000004d3msAAA"}|0x76d8ad8e
04:57:41.1 (47682601)|STATEMENT_EXECUTE|[149]
04:57:41.1 (47683933)|STATEMENT_EXECUTE|[150]
04:57:41.1 (47689363)|HEAP_ALLOCATE|[150]|Bytes:4
04:57:41.1 (47739323)|VARIABLE_SCOPE_BEGIN|[150]|UserIds|Set<String>|true|false
04:57:41.1 (47758202)|VARIABLE_ASSIGNMENT|[150]|UserIds|[]|0x1a8f5c2e
04:57:41.1 (47761126)|STATEMENT_EXECUTE|[151]
04:57:41.1 (47768106)|HEAP_ALLOCATE|[151]|Bytes:4
04:57:41.1 (47778664)|VARIABLE_SCOPE_BEGIN|[151]|groupedByRole|Map<String,Set<String>>|true|false
04:57:41.1 (47789442)|VARIABLE_ASSIGNMENT|[151]|groupedByRole|{}|0x5aa1c956
04:57:41.1 (47864976)|STATEMENT_EXECUTE|[170]
04:57:41.1 (47867375)|STATEMENT_EXECUTE|[171]
04:57:41.1 (47871673)|HEAP_ALLOCATE|[171]|Bytes:4
04:57:41.1 (47878430)|VARIABLE_SCOPE_BEGIN|[171]|groupedByRoleNew|Map<String,Set<String>>|true|false
04:57:41.1 (47888699)|VARIABLE_ASSIGNMENT|[171]|groupedByRoleNew|{}|0x4d732d77
04:57:41.1 (47890859)|STATEMENT_EXECUTE|[172]
04:57:41.1 (47894523)|HEAP_ALLOCATE|[172]|Bytes:4
04:57:41.1 (47916229)|VARIABLE_SCOPE_BEGIN|[172]|UserIdsNew2|Set<String>|true|false
04:57:41.1 (47928223)|VARIABLE_ASSIGNMENT|[172]|UserIdsNew2|[]|0x2dfd76db
04:57:41.1 (47930448)|STATEMENT_EXECUTE|[173]
04:57:41.1 (47991926)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
04:57:41.1 (48001499)|STATEMENT_EXECUTE|[174]
04:57:41.1 (48060410)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
04:57:41.1 (48068613)|STATEMENT_EXECUTE|[176]
04:57:41.1 (48101890)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
04:57:41.1 (48113497)|METHOD_ENTRY|[149]||Database.QueryLocatorIterator.hasNext()
04:57:41.1 (48135382)|METHOD_EXIT|[149]||Database.QueryLocatorIterator.hasNext()
04:57:41.1 (48140740)|METHOD_ENTRY|[149]||Database.QueryLocatorIterator.next()
04:57:41.1 (48213832)|METHOD_EXIT|[149]||Database.QueryLocatorIterator.next()
