34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
04:54:22.1 (27776708)|VARIABLE_SCOPE_BEGIN|[46]|EmailTemplateDevNames|Set<String>|true|false
04:54:22.1 (27796069)|VARIABLE_ASSIGNMENT|[46]|EmailTemplateDevNames|[]|0x921d69
04:54:22.1 (27942304)|HEAP_ALLOCATE|[48]|Bytes:5
04:54:22.1 (27959120)|HEAP_ALLOCATE|[48]|Bytes:36
04:54:22.1 (27969365)|VARIABLE_SCOPE_BEGIN|[48]|EM|Email_Alert_Class.EmailMessage|true|false
04:54:22.1 (28059841)|VARIABLE_ASSIGNMENT|[48]|EM|{"OppID":"006O0000008ju1ZIAQ","sendToAllApprovers":false,"sendToBDM":false,"sendToCentralEmailAddress":false,"sendToPDM":true,"sendToPreContractGroup":false}|0x124edecf
04:54:22.1 (28066002)|STATEMENT_EXECUTE|[48]
04:54:22.1 (28067261)|STATEMENT_EXECUTE|[49]
04:54:22.1 (28105743)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
04:54:22.1 (28114001)|STATEMENT_EXECUTE|[50]
04:54:22.1 (28135470)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
04:54:22.1 (28149568)|HEAP_ALLOCATE|[48]|Bytes:5
04:54:22.1 (28160533)|VARIABLE_ASSIGNMENT|[48]|EM|null|
04:54:22.1 (28163532)|STATEMENT_EXECUTE|[53]
04:54:22.1 (28175624)|METHOD_ENTRY|[53]|01pO00000003HJI|Email_Alert_Class.getTemplateIDs(Set<String>)
04:54:22.1 (28197566)|VARIABLE_SCOPE_BEGIN|[183]|this|Email_Alert_Class|true|false
04:54:22.1 (28219295)|VARIABLE_ASSIGNMENT|[183]|this|{"CentralEmailAddress":"ricky.lowe@yopmail.c (2 more) ...","EmailMessages":"0x52b0d9ea","messages":"0x4a120610"}|0x34535381
04:54:22.1 (28225813)|VARIABLE_SCOPE_BEGIN|[183]|EmailTemplateDevNames|Set<String>|true|false
04:54:22.1 (28232532)|VARIABLE_ASSIGNMENT|[183]|EmailTemplateDevNames|[]|0x921d69
04:54:22.1 (28242047)|HEAP_ALLOCATE|[184]|Bytes:5
04:54:22.1 (28245719)|STATEMENT_EXECUTE|[183]
04:54:22.1 (28247297)|STATEMENT_EXECUTE|[184]
04:54:22.1 (28253805)|HEAP_ALLOCATE|[184]|Bytes:4
04:54:22.1 (28266449)|VARIABLE_SCOPE_BEGIN|[184]|EmailTemplatesDevNameToID|Map<String,Id>|true|false
04:54:22.1 (28281728)|VARIABLE_ASSIGNMENT|[184]|EmailTemplatesDevNameToID|{}|0x3b3447f6
04:54:22.1 (28286273)|HEAP_ALLOCATE|[186]|Bytes:80
04:54:22.1 (28292427)|HEAP_ALLOCATE|[186]|Bytes:4
04:54:22.1 (28299109)|HEAP_ALLOCATE|[186]|Bytes:7
04:54:22.1 (28589531)|SOQL_EXECUTE_BEGIN|[186]|Aggregations:0|SELECT DeveloperName, Id, Name FROM EmailTemplate 
04:54:22.1 (32135955)|SOQL_EXECUTE_END|[186]|Rows:0
04:54:22.1 (32270911)|HEAP_ALLOCATE|[186]|Bytes:49
04:54:22.1 (32276692)|HEAP_ALLOCATE|[186]|Bytes:8
04:54:22.1 (32283788)|SYSTEM_METHOD_ENTRY|[7]|QueryLocatorIterator.QueryLocatorIterator()
04:54:22.1 (32286198)|STATEMENT_EXECUTE|[7]
04:54:22.1 (32291795)|SYSTEM_METHOD_EXIT|[7]|QueryLocatorIterator
04:54:22.1 (32297145)|HEAP_ALLOCATE|[186]|Bytes:28
04:54:22.1 (32314657)|HEAP_ALLOCATE|[186]|Bytes:8
04:54:22.1 (32316978)|HEAP_ALLOCATE|[186]|Bytes:8
04:54:22.1 (32324666)|VARIABLE_SCOPE_BEGIN|[15]|this|Database.QueryLocatorIterator|true|false
04:54:22.1 (32344978)|VARIABLE_ASSIGNMENT|[15]|this|{}|0x1971d432
04:54:22.1 (32350285)|VARIABLE_SCOPE_BEGIN|[15]|values|List<SObject>|true|false
04:54:22.1 (32354853)|VARIABLE_ASSIGNMENT|[15]|values|null|
04:54:22.1 (32357562)|VARIABLE_SCOPE_BEGIN|[15]|ql|Database.QueryLocator|true|false
04:54:22.1 (32371950)|VARIABLE_ASSIGNMENT|[15]|ql|{"query":"SELECT DeveloperName (60 more) ..."}|0x4da3ef6d
04:54:22.1 (32375894)|VARIABLE_SCOPE_BEGIN|[15]|totalNumRecords|Integer|false|false
04:54:22.1 (32380143)|VARIABLE_ASSIGNMENT|[15]|totalNumRecords|0
04:54:22.1 (32382723)|VARIABLE_SCOPE_BEGIN|[15]|queryMoreSize|Integer|false|false
04:54:22.1 (32385993)|VARIABLE_ASSIGNMENT|[15]|queryMoreSize|50000
04:54:22.1 (32427886)|HEAP_ALLOCATE|[186]|Bytes:28
04:54:22.1 (32443758)|METHOD_ENTRY|[186]||Database.QueryLocatorIterator.hasNext()
04:54:22.1 (32463758)|METHOD_EXIT|[186]||Database.QueryLocatorIterator.hasNext()
04:54:22.1 (32504360)|VARIABLE_ASSIGNMENT|[186]|ET|null|
04:54:22.1 (32508027)|STATEMENT_EXECUTE|[186]
04:54:22.1 (32522182)|STATEMENT_EXECUTE|[189]
04:54:22.1 (32529522)|METHOD_EXIT|[53]|01pO00000003HJI|Email_Alert_Class.getTemplateIDs(Set<String>)
04:54:22.1 (32536952)|VARIABLE_SCOPE_BEGIN|[53]|EmailTemplatesDevNameToID|Map<String,Id>|true|false
04:54:22.1 (32547202)|VARIABLE_ASSIGNMENT|[53]|EmailTemplatesDevNameToID|{}|0x3b3447f6
04:54:22.1 (32549668)|STATEMENT_EXECUTE|[54]
04:54:22.1 (32557908)|METHOD_ENTRY|[54]|01pO00000003HJI|Email_Alert_Class.getPreContractGroupMembers()
04:54:22.1 (32578684)|VARIABLE_SCOPE_BEGIN|[193]|this|Email_Alert_Class|true|false
04:54:22.1 (32600601)|VARIABLE_ASSIGNMENT|[193]|this|{"CentralEmailAddress":"ricky.lowe@yopmail.c (2 more) ...","EmailMessages":"0x52b0d9ea","messages":"0x4a120610"}|0x34535381
04:54:22.1 (32611308)|HEAP_ALLOCATE|[194]|Bytes:5
04:54:22.1 (32615073)|STATEMENT_EXECUTE|[193]
04:54:22.1 (32616238)|STATEMENT_EXECUTE|[194]
04:54:22.1 (32619192)|HEAP_ALLOCATE|[194]|Bytes:87
04:54:22.1 (32624025)|HEAP_ALLOCATE|[194]|Bytes:4
04:54:22.1 (32793470)|SOQL_EXECUTE_BEGIN|[194]|Aggregations:0|SELECT DeveloperName, Id FROM Group WHERE DeveloperName = 'Pre_Contracts_Group' LIMIT 1
04:54:22.1 (42070127)|SOQL_EXECUTE_END|[194]|Rows:1
04:54:22.1 (42090188)|HEAP_ALLOCATE|[194]|Bytes:8
04:54:22.1 (42105020)|HEAP_ALLOCATE|[194]|Bytes:65
04:54:22.1 (42155812)|HEAP_ALLOCATE|[194]|Bytes:8
04:54:22.1 (42168680)|VARIABLE_SCOPE_BEGIN|[194]|PreContract|List<Group>|true|false
04:54:22.1 (42187067)|VARIABLE_ASSIGNMENT|[194]|PreContract|[{"DeveloperName":"Pre_Contracts_Group","Id":"00GO00000025mIMMAY"}]|0x21295e27
04:54:22.1 (42190644)|STATEMENT_EXECUTE|[195]
04:54:22.1 (42196067)|HEAP_ALLOCATE|[195]|Bytes:4
04:54:22.1 (42224812)|VARIABLE_SCOPE_BEGIN|[195]|PreContractUserIDs|Set<String>|true|false
04:54:22.1 (42239163)|VARIABLE_ASSIGNMENT|[195]|PreContractUserIDs|[]|0x163591de
04:54:22.1 (42286522)|STATEMENT_EXECUTE|[196]
04:54:22.1 (42288824)|STATEMENT_EXECUTE|[203]
04:54:22.1 (42296522)|METHOD_EXIT|[54]|01pO00000003HJI|Email_Alert_Class.getPreContractGroupMembers()
04:54:22.1 (42304204)|VARIABLE_SCOPE_BEGIN|[54]|PreContract|Set<String>|true|false
04:54:22.1 (42313256)|VARIABLE_ASSIGNMENT|[54]|PreContract|[]|0x163591de
04:54:22.1 (42315473)|STATEMENT_EXECUTE|[55]
04:54:22.1 (42328498)|METHOD_ENTRY|[55]|01pO00000003HJI|Email_Alert_Class.getOppTeamMembers(Set<Id>)
04:54:22.1 (42354925)|VARIABLE_SCOPE_BEGIN|[146]|this|Email_Alert_Class|true|false
04:54:22.1 (42378805)|VARIABLE_ASSIGNMENT|[146]|this|{"CentralEmailAddress":"ricky.lowe@yopmail.c (2 more) ...","EmailMessages":"0x52b0d9ea","messages":"0x4a120610"}|0x34535381
04:54:22.1 (42385299)|VARIABLE_SCOPE_BEGIN|[146]|OppIds|Set<Id>|true|false
04:54:22.1 (42392194)|VARIABLE_ASSIGNMENT|[146]|OppIds|["006O0000008ju1ZIAQ"]|0x45cf00c2
04:54:22.1 (42402604)|HEAP_ALLOCATE|[147]|Bytes:5
04:54:22.1 (42406421)|STATEMENT_EXECUTE|[146]
04:54:22.1 (42407654)|STATEMENT_EXECUTE|[147]
04:54:22.1 (42412102)|HEAP_ALLOCATE|[147]|Bytes:4
04:54:22.1 (42440985)|VARIABLE_SCOPE_BEGIN|[147]|MapOppToOppTeamMemberGroupedByRole|Map<Id,Map<String,Set<String>>>|true|false
04:54:22.1 (42452856)|VARIABLE_ASSIGNMENT|[147]|MapOppToOppTeamMemberGroupedByRole|{}|0x32076351
04:54:22.1 (42457997)|HEAP_ALLOCATE|[149]|Bytes:130
04:54:22.1 (42462670)|HEAP_ALLOCATE|[149]|Bytes:4
04:54:22.1 (42759965)|SOQL_EXECUTE_BEGIN|[149]|Aggregations:0|SELECT Id, OpportunityAccessLevel, OpportunityId, TeamMemberRole, UserId FROM OpportunityTeamMember 
04:54:22.1 (59819483)|SOQL_EXECUTE_END|[149]|Rows:1
04:54:22.1 (59833081)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
04:54:22.1 (59909056)|HEAP_ALLOCATE|[149]|Bytes:28
04:54:22.1 (59963822)|HEAP_ALLOCATE|[149]|Bytes:8
04:54:22.1 (59979221)|HEAP_ALLOCATE|[149]|Bytes:8
04:54:22.1 (59981466)|HEAP_ALLOCATE|[149]|Bytes:8
04:54:22.1 (59988684)|VARIABLE_SCOPE_BEGIN|[15]|this|Database.QueryLocatorIterator|true|false
04:54:22.1 (60010453)|VARIABLE_ASSIGNMENT|[15]|this|{}|0x120516db
04:54:22.1 (60015739)|VARIABLE_SCOPE_BEGIN|[15]|values|List<SObject>|true|false
04:54:22.1 (60031617)|VARIABLE_ASSIGNMENT|[15]|values|[{"Id":"00qO0000000CHxAIAW","OpportunityAccessLev (2 more) ...":"Edit","OpportunityId":"006O0000008ju1ZIAQ","TeamMemberRole":"Channel Manager","UserId":"005O0000003t7anIAA"}]|0x7cdec2c2
04:54:22.1 (60036407)|VARIABLE_SCOPE_BEGIN|[15]|ql|Database.QueryLocator|true|false
04:54:22.1 (60046040)|VARIABLE_ASSIGNMENT|[15]|ql|{"query":"SELECT Id, Opportuni (110 more) ..."}|0x1c5b9400
04:54:22.1 (60049537)|VARIABLE_SCOPE_BEGIN|[15]|totalNumRecords|Integer|false|false
04:54:22.1 (60053823)|VARIABLE_ASSIGNMENT|[15]|totalNumRecords|1
04:54:22.1 (60056430)|VARIABLE_SCOPE_BEGIN|[15]|queryMoreSize|Integer|false|false
04:54:22.1 (60059566)|VARIABLE_ASSIGNMENT|[15]|queryMoreSize|49998
04:54:22.1 (60103496)|HEAP_ALLOCATE|[149]|Bytes:28
04:54:22.1 (60117455)|METHOD_ENTRY|[149]||Database.QueryLocatorIterator.hasNext()
04:54:22.1 (60173711)|METHOD_EXIT|[149]||Database.QueryLocatorIterator.hasNext()
04:54:22.1 (60181630)|METHOD_ENTRY|[149]||Database.QueryLocatorIterator.next()
04:54:22.1 (60281666)|METHOD_EXIT|[149]||Database.QueryLocatorIterator.next()
04:54:22.1 (60290688)|VARIABLE_SCOPE_BEGIN|[149]|OTM|OpportunityTeamMember|true|false
04:54:22.1 (60307528)|VARIABLE_ASSIGNMENT|[149]|OTM|{"Id":"00qO0000000CHxAIAW","OpportunityAccessLev (2 more) ...":"Edit","OpportunityId":"006O0000008ju1ZIAQ","TeamMemberRole":"Channel Manager","UserId":"005O0000003t7anIAA"}|0x4a49bf5c
04:54:22.1 (60311395)|STATEMENT_EXECUTE|[149]
04:54:22.1 (60312926)|STATEMENT_EXECUTE|[150]
04:54:22.1 (60317788)|HEAP_ALLOCATE|[150]|Bytes:4
04:54:22.1 (60346179)|VARIABLE_SCOPE_BEGIN|[150]|UserIds|Set<String>|true|false
04:54:22.1 (60360567)|VARIABLE_ASSIGNMENT|[150]|UserIds|[]|0x408bac05
04:54:22.1 (60363409)|STATEMENT_EXECUTE|[151]
04:54:22.1 (60370089)|HEAP_ALLOCATE|[151]|Bytes:4
04:54:22.1 (60382116)|VARIABLE_SCOPE_BEGIN|[151]|groupedByRole|Map<String,Set<String>>|true|false
04:54:22.1 (60392620)|VARIABLE_ASSIGNMENT|[151]|groupedByRole|{}|0xb0cb80
04:54:22.1 (60464141)|STATEMENT_EXECUTE|[170]
04:54:22.1 (60466592)|STATEMENT_EXECUTE|[171]
04:54:22.1 (60474384)|HEAP_ALLOCATE|[171]|Bytes:4
04:54:22.1 (60484025)|VARIABLE_SCOPE_BEGIN|[171]|groupedByRoleNew|Map<String,Set<String>>|true|false
04:54:22.1 (60495750)|VARIABLE_ASSIGNMENT|[171]|groupedByRoleNew|{}|0x71d0cf4c
04:54:22.1 (60498390)|STATEMENT_EXECUTE|[172]
04:54:22.1 (60502496)|HEAP_ALLOCATE|[172]|Bytes:4
04:54:22.1 (60526348)|VARIABLE_SCOPE_BEGIN|[172]|UserIdsNew2|Set<String>|true|false
04:54:22.1 (60539857)|VARIABLE_ASSIGNMENT|[172]|UserIdsNew2|[]|0x6c26bef7
04:54:22.1 (60542498)|STATEMENT_EXECUTE|[173]
04:54:22.1 (60606223)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
04:54:22.1 (60614957)|STATEMENT_EXECUTE|[174]
04:54:22.1 (60668386)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
04:54:22.1 (60676029)|STATEMENT_EXECUTE|[176]
04:54:22.1 (60706781)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
04:54:22.1 (60717272)|METHOD_ENTRY|[149]||Database.QueryLocatorIterator.hasNext()
04:54:22.1 (60734314)|METHOD_EXIT|[149]||Database.QueryLocatorIterator.hasNext()
04:54:22.1 (60742598)|VARIABLE_ASSIGNMENT|[149]|OTM|null|
04:54:22.1 (60751786)|STATEMENT_EXECUTE|[179]
04:54:22.1 (60759631)|METHOD_EXIT|[55]|01pO00000003HJI|Email_Alert_Class.getOppTeamMembers(Set<Id>)
04:54:22.1 (60765761)|VARIABLE_SCOPE_BEGIN|[55]|MapOppToOppTeamMemberGroupedByRole|Map<Id,Map<String,Set<String>>>|true|false
04:54:22.1 (60780909)|VARIABLE_ASSIGNMENT|[55]|MapOppToOppTeamMemberGroupedByRole|{"006O0000008ju1ZIAQ":{"Channel Manager":["005O0000003t7anIAA"]}}|0x32076351
04:54:22.1 (60818310)|HEAP_ALLOCATE|[57]|Bytes:5
04:54:22.1 (60829832)|HEAP_ALLOCATE|[57]|Bytes:36
