34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
05:01:44.1 (49059176)|VARIABLE_ASSIGNMENT|[20]|sendToPreContractGroup|false
05:01:44.1 (49061036)|VARIABLE_SCOPE_BEGIN|[20]|sendToCentralEmailAddress|Boolean|false|false
05:01:44.1 (49063260)|VARIABLE_ASSIGNMENT|[20]|sendToCentralEmailAddress|false
05:01:44.1 (49064727)|VARIABLE_SCOPE_BEGIN|[20]|OppID|Id|false|false
05:01:44.1 (49111637)|VARIABLE_ASSIGNMENT|[20]|OppID|"006O0000008jnefIAA"
05:01:44.1 (49117492)|VARIABLE_SCOPE_BEGIN|[20]|sendToPDM|Boolean|false|false
05:01:44.1 (49121642)|VARIABLE_ASSIGNMENT|[20]|sendToPDM|true
05:01:44.1 (49123614)|VARIABLE_SCOPE_BEGIN|[20]|sendToBDM|Boolean|false|false
05:01:44.1 (49125718)|VARIABLE_ASSIGNMENT|[20]|sendToBDM|false
05:01:44.1 (49127527)|VARIABLE_SCOPE_BEGIN|[20]|sendToAllApprovers|Boolean|false|false
05:01:44.1 (49129730)|VARIABLE_ASSIGNMENT|[20]|sendToAllApprovers|false
05:01:44.1 (49131069)|VARIABLE_SCOPE_BEGIN|[20]|currentApprover|Id|false|false
05:01:44.1 (49133205)|VARIABLE_ASSIGNMENT|[20]|currentApprover|null
05:01:44.1 (49139913)|HEAP_ALLOCATE|[21]|Bytes:5
05:01:44.1 (49143660)|STATEMENT_EXECUTE|[20]
05:01:44.1 (49144916)|STATEMENT_EXECUTE|[21]
05:01:44.1 (49148979)|HEAP_ALLOCATE|[21]|Bytes:36
05:01:44.1 (49154512)|CONSTRUCTOR_ENTRY|[21]|01pO00000003HJI|<init>()
05:01:44.1 (49157754)|VARIABLE_SCOPE_BEGIN|[33]|this|Email_Alert_Class.EmailMessage|true|false
05:01:44.1 (49173525)|VARIABLE_ASSIGNMENT|[33]|this|{}|0x1582cf91
05:01:44.1 (49188123)|STATEMENT_EXECUTE|[33]
05:01:44.1 (49189838)|STATEMENT_EXECUTE|[34]
05:01:44.1 (49190809)|STATEMENT_EXECUTE|[35]
05:01:44.1 (49191662)|STATEMENT_EXECUTE|[36]
05:01:44.1 (49192797)|STATEMENT_EXECUTE|[37]
05:01:44.1 (49193678)|STATEMENT_EXECUTE|[38]
05:01:44.1 (49194527)|STATEMENT_EXECUTE|[39]
05:01:44.1 (49195342)|STATEMENT_EXECUTE|[40]
05:01:44.1 (49196192)|STATEMENT_EXECUTE|[41]
05:01:44.1 (49199461)|CONSTRUCTOR_EXIT|[21]|01pO00000003HJI|<init>()
05:01:44.1 (49202457)|VARIABLE_SCOPE_BEGIN|[21]|EM|Email_Alert_Class.EmailMessage|true|false
05:01:44.1 (49214325)|VARIABLE_ASSIGNMENT|[21]|EM|{}|0x1582cf91
05:01:44.1 (49216573)|STATEMENT_EXECUTE|[22]
05:01:44.1 (49221523)|VARIABLE_ASSIGNMENT|[22]|this.templateDevName|null|0x1582cf91
05:01:44.1 (49223238)|STATEMENT_EXECUTE|[23]
05:01:44.1 (49227135)|HEAP_ALLOCATE|[23]|Bytes:5
05:01:44.1 (49231933)|VARIABLE_ASSIGNMENT|[23]|this.sendToPreContractGroup|false|0x1582cf91
05:01:44.1 (49233675)|STATEMENT_EXECUTE|[24]
05:01:44.1 (49235890)|HEAP_ALLOCATE|[24]|Bytes:5
05:01:44.1 (49239481)|VARIABLE_ASSIGNMENT|[24]|this.sendToCentralEmailAddress|false|0x1582cf91
05:01:44.1 (49241123)|STATEMENT_EXECUTE|[25]
05:01:44.1 (49285906)|VARIABLE_ASSIGNMENT|[25]|this.OppID|"006O0000008jnefIAA"|0x1582cf91
05:01:44.1 (49289524)|STATEMENT_EXECUTE|[26]
05:01:44.1 (49294305)|HEAP_ALLOCATE|[26]|Bytes:5
05:01:44.1 (49301199)|VARIABLE_ASSIGNMENT|[26]|this.sendToPDM|true|0x1582cf91
05:01:44.1 (49302953)|STATEMENT_EXECUTE|[27]
05:01:44.1 (49305264)|HEAP_ALLOCATE|[27]|Bytes:5
05:01:44.1 (49309015)|VARIABLE_ASSIGNMENT|[27]|this.sendToBDM|false|0x1582cf91
05:01:44.1 (49310642)|STATEMENT_EXECUTE|[28]
05:01:44.1 (49312736)|HEAP_ALLOCATE|[28]|Bytes:5
05:01:44.1 (49316130)|VARIABLE_ASSIGNMENT|[28]|this.sendToAllApprovers|false|0x1582cf91
05:01:44.1 (49317821)|STATEMENT_EXECUTE|[29]
05:01:44.1 (49320904)|VARIABLE_ASSIGNMENT|[29]|this.currentApprover|null|0x1582cf91
05:01:44.1 (49322372)|STATEMENT_EXECUTE|[30]
05:01:44.1 (49331497)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
05:01:44.1 (49343645)|METHOD_EXIT|[3]|01pO00000003HJI|Email_Alert_Class.registerNewEmail(String, Boolean, Boolean, Id, Boolean, Boolean, Boolean, Id)
05:01:44.1 (49347720)|SYSTEM_MODE_EXIT|false
05:01:44.1 (49351647)|STATEMENT_EXECUTE|[4]
05:01:44.1 (49376125)|SYSTEM_MODE_ENTER|false
05:01:44.1 (49385618)|HEAP_ALLOCATE|[4]|Bytes:5
05:01:44.1 (49395759)|METHOD_ENTRY|[4]|01pO00000003HJI|Email_Alert_Class.sendEmails()
05:01:44.1 (49414246)|VARIABLE_SCOPE_BEGIN|[44]|this|Email_Alert_Class|true|false
05:01:44.1 (49436117)|VARIABLE_ASSIGNMENT|[44]|this|{"CentralEmailAddress":"ricky.lowe@yopmail.c (2 more) ...","EmailMessages":"0x1500a1de","messages":"0x2534c943"}|0x20d34f11
05:01:44.1 (49445322)|HEAP_ALLOCATE|[45]|Bytes:5
05:01:44.1 (49448865)|STATEMENT_EXECUTE|[44]
05:01:44.1 (49450024)|STATEMENT_EXECUTE|[45]
05:01:44.1 (49459023)|HEAP_ALLOCATE|[45]|Bytes:4
05:01:44.1 (49485738)|VARIABLE_SCOPE_BEGIN|[45]|OppIds|Set<Id>|true|false
05:01:44.1 (49514783)|VARIABLE_ASSIGNMENT|[45]|OppIds|[]|0x24860f9f
05:01:44.1 (49517666)|STATEMENT_EXECUTE|[46]
05:01:44.1 (49521865)|HEAP_ALLOCATE|[46]|Bytes:4
05:01:44.1 (49543147)|VARIABLE_SCOPE_BEGIN|[46]|EmailTemplateDevNames|Set<String>|true|false
05:01:44.1 (49559601)|VARIABLE_ASSIGNMENT|[46]|EmailTemplateDevNames|[]|0x27fbb2d9
05:01:44.1 (49703646)|HEAP_ALLOCATE|[48]|Bytes:5
05:01:44.1 (49722502)|HEAP_ALLOCATE|[48]|Bytes:36
05:01:44.1 (49728490)|VARIABLE_SCOPE_BEGIN|[48]|EM|Email_Alert_Class.EmailMessage|true|false
05:01:44.1 (49815140)|VARIABLE_ASSIGNMENT|[48]|EM|{"OppID":"006O0000008ju1ZIAQ","sendToAllApprovers":false,"sendToBDM":false,"sendToCentralEmailAddress":false,"sendToPDM":true,"sendToPreContractGroup":false}|0x75b6566
05:01:44.1 (49820452)|STATEMENT_EXECUTE|[48]
05:01:44.1 (49821740)|STATEMENT_EXECUTE|[49]
05:01:44.1 (49854030)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
05:01:44.1 (49862024)|STATEMENT_EXECUTE|[50]
05:01:44.1 (49880547)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
05:01:44.1 (49893540)|HEAP_ALLOCATE|[48]|Bytes:5
05:01:44.1 (49901820)|HEAP_ALLOCATE|[48]|Bytes:36
05:01:44.1 (49906636)|VARIABLE_SCOPE_BEGIN|[48]|EM|Email_Alert_Class.EmailMessage|true|false
05:01:44.1 (49986355)|VARIABLE_ASSIGNMENT|[48]|EM|{"OppID":"006O0000008jnefIAA","sendToAllApprovers":false,"sendToBDM":false,"sendToCentralEmailAddress":false,"sendToPDM":true,"sendToPreContractGroup":false}|0x1582cf91
05:01:44.1 (49991111)|STATEMENT_EXECUTE|[48]
05:01:44.1 (49992216)|STATEMENT_EXECUTE|[49]
05:01:44.1 (50000777)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
05:01:44.1 (50006157)|STATEMENT_EXECUTE|[50]
05:01:44.1 (50010428)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
05:01:44.1 (50020615)|HEAP_ALLOCATE|[48]|Bytes:5
05:01:44.1 (50029858)|VARIABLE_ASSIGNMENT|[48]|EM|null|
05:01:44.1 (50032234)|STATEMENT_EXECUTE|[53]
05:01:44.1 (50042719)|METHOD_ENTRY|[53]|01pO00000003HJI|Email_Alert_Class.getTemplateIDs(Set<String>)
05:01:44.1 (50062347)|VARIABLE_SCOPE_BEGIN|[189]|this|Email_Alert_Class|true|false
05:01:44.1 (50082078)|VARIABLE_ASSIGNMENT|[189]|this|{"CentralEmailAddress":"ricky.lowe@yopmail.c (2 more) ...","EmailMessages":"0x1500a1de","messages":"0x2534c943"}|0x20d34f11
05:01:44.1 (50086080)|VARIABLE_SCOPE_BEGIN|[189]|EmailTemplateDevNames|Set<String>|true|false
05:01:44.1 (50091838)|VARIABLE_ASSIGNMENT|[189]|EmailTemplateDevNames|[]|0x27fbb2d9
05:01:44.1 (50100557)|HEAP_ALLOCATE|[190]|Bytes:5
05:01:44.1 (50104001)|STATEMENT_EXECUTE|[189]
05:01:44.1 (50105227)|STATEMENT_EXECUTE|[190]
05:01:44.1 (50110820)|HEAP_ALLOCATE|[190]|Bytes:4
05:01:44.1 (50121064)|VARIABLE_SCOPE_BEGIN|[190]|EmailTemplatesDevNameToID|Map<String,Id>|true|false
05:01:44.1 (50133305)|VARIABLE_ASSIGNMENT|[190]|EmailTemplatesDevNameToID|{}|0x40ac54f4
05:01:44.1 (50137590)|HEAP_ALLOCATE|[192]|Bytes:80
05:01:44.1 (50143484)|HEAP_ALLOCATE|[192]|Bytes:4
05:01:44.1 (50149108)|HEAP_ALLOCATE|[192]|Bytes:7
05:01:44.1 (50472975)|SOQL_EXECUTE_BEGIN|[192]|Aggregations:0|SELECT DeveloperName, Id, Name FROM EmailTemplate 
05:01:44.1 (55347784)|SOQL_EXECUTE_END|[192]|Rows:0
05:01:44.1 (55476177)|HEAP_ALLOCATE|[192]|Bytes:49
05:01:44.1 (55482552)|HEAP_ALLOCATE|[192]|Bytes:8
05:01:44.1 (55489464)|SYSTEM_METHOD_ENTRY|[7]|QueryLocatorIterator.QueryLocatorIterator()
05:01:44.1 (55491743)|STATEMENT_EXECUTE|[7]
05:01:44.1 (55498041)|SYSTEM_METHOD_EXIT|[7]|QueryLocatorIterator
05:01:44.1 (55503679)|HEAP_ALLOCATE|[192]|Bytes:28
05:01:44.1 (55521568)|HEAP_ALLOCATE|[192]|Bytes:8
05:01:44.1 (55523678)|HEAP_ALLOCATE|[192]|Bytes:8
05:01:44.1 (55548325)|VARIABLE_SCOPE_BEGIN|[15]|this|Database.QueryLocatorIterator|true|false
05:01:44.1 (55574148)|VARIABLE_ASSIGNMENT|[15]|this|{}|0x1c6a9f13
05:01:44.1 (55577349)|VARIABLE_SCOPE_BEGIN|[15]|values|List<SObject>|true|false
05:01:44.1 (55580789)|VARIABLE_ASSIGNMENT|[15]|values|null|
05:01:44.1 (55582585)|VARIABLE_SCOPE_BEGIN|[15]|ql|Database.QueryLocator|true|false
05:01:44.1 (55593986)|VARIABLE_ASSIGNMENT|[15]|ql|{"query":"SELECT DeveloperName (60 more) ..."}|0x10783113
05:01:44.1 (55596633)|VARIABLE_SCOPE_BEGIN|[15]|totalNumRecords|Integer|false|false
05:01:44.1 (55600407)|VARIABLE_ASSIGNMENT|[15]|totalNumRecords|0
05:01:44.1 (55602105)|VARIABLE_SCOPE_BEGIN|[15]|queryMoreSize|Integer|false|false
05:01:44.1 (55604254)|VARIABLE_ASSIGNMENT|[15]|queryMoreSize|50000
05:01:44.1 (55643202)|HEAP_ALLOCATE|[192]|Bytes:28
05:01:44.1 (55659823)|METHOD_ENTRY|[192]||Database.QueryLocatorIterator.hasNext()
05:01:44.1 (55676306)|METHOD_EXIT|[192]||Database.QueryLocatorIterator.hasNext()
05:01:44.1 (55722239)|VARIABLE_ASSIGNMENT|[192]|ET|null|
05:01:44.1 (55725809)|STATEMENT_EXECUTE|[192]
05:01:44.1 (55739520)|STATEMENT_EXECUTE|[195]
05:01:44.1 (55746578)|METHOD_EXIT|[53]|01pO00000003HJI|Email_Alert_Class.getTemplateIDs(Set<String>)
05:01:44.1 (55750963)|VARIABLE_SCOPE_BEGIN|[53]|EmailTemplatesDevNameToID|Map<String,Id>|true|false
05:01:44.1 (55760271)|VARIABLE_ASSIGNMENT|[53]|EmailTemplatesDevNameToID|{}|0x40ac54f4
05:01:44.1 (55762315)|STATEMENT_EXECUTE|[54]
05:01:44.1 (55770168)|METHOD_ENTRY|[54]|01pO00000003HJI|Email_Alert_Class.getPreContractGroupMembers()
05:01:44.1 (55787287)|VARIABLE_SCOPE_BEGIN|[199]|this|Email_Alert_Class|true|false
05:01:44.1 (55808197)|VARIABLE_ASSIGNMENT|[199]|this|{"CentralEmailAddress":"ricky.lowe@yopmail.c (2 more) ...","EmailMessages":"0x1500a1de","messages":"0x2534c943"}|0x20d34f11
05:01:44.1 (55818054)|HEAP_ALLOCATE|[200]|Bytes:5
05:01:44.1 (55821868)|STATEMENT_EXECUTE|[199]
05:01:44.1 (55823052)|STATEMENT_EXECUTE|[200]
05:01:44.1 (55825836)|HEAP_ALLOCATE|[200]|Bytes:87
05:01:44.1 (55830849)|HEAP_ALLOCATE|[200]|Bytes:4
05:01:44.1 (56004035)|SOQL_EXECUTE_BEGIN|[200]|Aggregations:0|SELECT DeveloperName, Id FROM Group WHERE DeveloperName = 'Pre_Contracts_Group' LIMIT 1
05:01:44.1 (66009677)|SOQL_EXECUTE_END|[200]|Rows:1
05:01:44.1 (66028341)|HEAP_ALLOCATE|[200]|Bytes:8
05:01:44.1 (66044340)|HEAP_ALLOCATE|[200]|Bytes:65
05:01:44.1 (66112404)|HEAP_ALLOCATE|[200]|Bytes:8
05:01:44.1 (66125196)|VARIABLE_SCOPE_BEGIN|[200]|PreContract|List<Group>|true|false
05:01:44.1 (66145356)|VARIABLE_ASSIGNMENT|[200]|PreContract|[{"DeveloperName":"Pre_Contracts_Group","Id":"00GO00000025mIMMAY"}]|0x5d2773a6
05:01:44.1 (66149006)|STATEMENT_EXECUTE|[201]
05:01:44.1 (66157055)|HEAP_ALLOCATE|[201]|Bytes:4
05:01:44.1 (66186544)|VARIABLE_SCOPE_BEGIN|[201]|PreContractUserIDs|Set<String>|true|false
05:01:44.1 (66199795)|VARIABLE_ASSIGNMENT|[201]|PreContractUserIDs|[]|0x437bbccd
05:01:44.1 (66250678)|STATEMENT_EXECUTE|[202]
05:01:44.1 (66253147)|STATEMENT_EXECUTE|[209]
05:01:44.1 (66261776)|METHOD_EXIT|[54]|01pO00000003HJI|Email_Alert_Class.getPreContractGroupMembers()
05:01:44.1 (66265416)|VARIABLE_SCOPE_BEGIN|[54]|PreContract|Set<String>|true|false
05:01:44.1 (66272860)|VARIABLE_ASSIGNMENT|[54]|PreContract|[]|0x437bbccd
05:01:44.1 (66274830)|STATEMENT_EXECUTE|[55]
05:01:44.1 (66286659)|METHOD_ENTRY|[55]|01pO00000003HJI|Email_Alert_Class.getOppTeamMembers(Set<Id>)
