34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
02:38:51.1 (4499307)|HEAP_ALLOCATE|[1]|Bytes:24
02:38:51.1 (4525942)|SYSTEM_MODE_ENTER|false
02:38:51.1 (4539807)|HEAP_ALLOCATE|[1]|Bytes:5
02:38:51.1 (4551731)|CONSTRUCTOR_ENTRY|[1]|01pO00000003HJI|<init>()
02:38:51.1 (4578053)|VARIABLE_SCOPE_BEGIN|[19]|this|Email_Alert_Class|true|false
02:38:51.1 (4631443)|VARIABLE_ASSIGNMENT|[19]|this|{}|0x60c47f8e
02:38:51.1 (4640332)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
02:38:51.1 (4643902)|STATEMENT_EXECUTE|[1]
02:38:51.1 (4646162)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
02:38:51.1 (4647558)|STATEMENT_EXECUTE|[2]
02:38:51.1 (4648823)|STATEMENT_EXECUTE|[3]
02:38:51.1 (4649702)|STATEMENT_EXECUTE|[4]
02:38:51.1 (4650554)|STATEMENT_EXECUTE|[5]
02:38:51.1 (4651361)|STATEMENT_EXECUTE|[6]
02:38:51.1 (4659862)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:6
02:38:51.1 (4679625)|STATEMENT_EXECUTE|[19]
02:38:51.1 (4685673)|CONSTRUCTOR_EXIT|[1]|01pO00000003HJI|<init>()
02:38:51.1 (4689104)|SYSTEM_MODE_EXIT|false
02:38:51.1 (4708017)|VARIABLE_ASSIGNMENT|[1]|EA|{}|0x60c47f8e
02:38:51.1 (4710549)|STATEMENT_EXECUTE|[2]
02:38:51.1 (4837024)|HEAP_ALLOCATE|[2]|Bytes:14
02:38:51.1 (4861514)|SYSTEM_MODE_ENTER|false
02:38:51.1 (4871355)|HEAP_ALLOCATE|[2]|Bytes:5
02:38:51.1 (4907545)|METHOD_ENTRY|[2]|01pO00000003HJI|Email_Alert_Class.getPreContractGroupMembers()
02:38:51.1 (4927644)|VARIABLE_SCOPE_BEGIN|[42]|this|Email_Alert_Class|true|false
02:38:51.1 (4943431)|VARIABLE_ASSIGNMENT|[42]|this|{}|0x60c47f8e
02:38:51.1 (4953791)|HEAP_ALLOCATE|[43]|Bytes:5
02:38:51.1 (4956982)|STATEMENT_EXECUTE|[42]
02:38:51.1 (4958183)|STATEMENT_EXECUTE|[43]
02:38:51.1 (4960864)|HEAP_ALLOCATE|[43]|Bytes:87
02:38:51.1 (4969049)|HEAP_ALLOCATE|[43]|Bytes:4
02:38:51.1 (5232769)|SOQL_EXECUTE_BEGIN|[43]|Aggregations:0|SELECT DeveloperName, Id FROM Group WHERE DeveloperName = 'Pre_Contracts_Group' LIMIT 1
02:38:51.1 (8264927)|SOQL_EXECUTE_END|[43]|Rows:1
02:38:51.1 (8281716)|HEAP_ALLOCATE|[43]|Bytes:8
02:38:51.1 (8295196)|HEAP_ALLOCATE|[43]|Bytes:65
02:38:51.1 (8376893)|HEAP_ALLOCATE|[43]|Bytes:8
02:38:51.1 (8391710)|HEAP_ALLOCATE|[43]|Bytes:31
02:38:51.1 (8461853)|HEAP_ALLOCATE|[43]|Bytes:12
02:38:51.1 (8469951)|VARIABLE_SCOPE_BEGIN|[43]|PreContract|Group|true|false
02:38:51.1 (8489531)|VARIABLE_ASSIGNMENT|[43]|PreContract|{"DeveloperName":"Pre_Contracts_Group","Id":"00GO00000025mIMMAY"}|0x10596fe7
02:38:51.1 (8492456)|STATEMENT_EXECUTE|[44]
02:38:51.1 (8497514)|HEAP_ALLOCATE|[44]|Bytes:4
02:38:51.1 (8522532)|VARIABLE_SCOPE_BEGIN|[44]|PreContractUserIDs|List<Id>|true|false
02:38:51.1 (8550625)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:38:51.1 (8560816)|VARIABLE_ASSIGNMENT|[44]|PreContractUserIDs|[]|0x67b8ce27
02:38:51.1 (8563624)|STATEMENT_EXECUTE|[45]
02:38:51.1 (8568113)|HEAP_ALLOCATE|[46]|Bytes:71
02:38:51.1 (8574569)|HEAP_ALLOCATE|[46]|Bytes:4
02:38:51.1 (8580143)|HEAP_ALLOCATE|[46]|Bytes:7
02:38:51.1 (8839160)|SOQL_EXECUTE_BEGIN|[46]|Aggregations:0|SELECT GroupId, UserOrGroupId FROM GroupMember 
02:38:51.1 (12079653)|SOQL_EXECUTE_END|[46]|Rows:3
02:38:51.1 (12093948)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:16
02:38:51.1 (12251919)|HEAP_ALLOCATE|[46]|Bytes:49
02:38:51.1 (12258695)|HEAP_ALLOCATE|[46]|Bytes:8
02:38:51.1 (12266797)|SYSTEM_METHOD_ENTRY|[7]|QueryLocatorIterator.QueryLocatorIterator()
02:38:51.1 (12269226)|STATEMENT_EXECUTE|[7]
02:38:51.1 (12275959)|SYSTEM_METHOD_EXIT|[7]|QueryLocatorIterator
02:38:51.1 (12281882)|HEAP_ALLOCATE|[46]|Bytes:28
02:38:51.1 (12332874)|HEAP_ALLOCATE|[46]|Bytes:16
02:38:51.1 (12348813)|HEAP_ALLOCATE|[46]|Bytes:8
02:38:51.1 (12351140)|HEAP_ALLOCATE|[46]|Bytes:8
02:38:51.1 (12354759)|VARIABLE_SCOPE_BEGIN|[15]|this|Database.QueryLocatorIterator|true|false
02:38:51.1 (12375586)|VARIABLE_ASSIGNMENT|[15]|this|{}|0x6ffda163
02:38:51.1 (12378461)|VARIABLE_SCOPE_BEGIN|[15]|values|List<SObject>|true|false
02:38:51.1 (12395227)|VARIABLE_ASSIGNMENT|[15]|values|[{"GroupId":"00GO00000025mIMMAY","UserOrGroupId":"00528000004d3msAAA","Id":"011O00000028BltIAE"},{"GroupId":"00GO00000025mIMMAY","UserOrGroupId":"00528000006B07FAAS","Id":"011O00000028BlvIAE"},{"GroupId":"00GO00000025mIMMAY","UserOrGroupId":"00528000006BYTIAA4","Id":"011O00000028BluIAE"}]|0x30bcc996
02:38:51.1 (12399005)|VARIABLE_SCOPE_BEGIN|[15]|ql|Database.QueryLocator|true|false
02:38:51.1 (12410405)|VARIABLE_ASSIGNMENT|[15]|ql|{"query":"SELECT GroupId, User (51 more) ..."}|0xcd3e341
02:38:51.1 (12412725)|VARIABLE_SCOPE_BEGIN|[15]|totalNumRecords|Integer|false|false
02:38:51.1 (12417038)|VARIABLE_ASSIGNMENT|[15]|totalNumRecords|3
02:38:51.1 (12419058)|VARIABLE_SCOPE_BEGIN|[15]|queryMoreSize|Integer|false|false
02:38:51.1 (12421425)|VARIABLE_ASSIGNMENT|[15]|queryMoreSize|49996
02:38:51.1 (12466214)|HEAP_ALLOCATE|[46]|Bytes:28
02:38:51.1 (12483378)|METHOD_ENTRY|[46]||Database.QueryLocatorIterator.hasNext()
02:38:51.1 (12542716)|METHOD_EXIT|[46]||Database.QueryLocatorIterator.hasNext()
02:38:51.1 (12549995)|METHOD_ENTRY|[46]||Database.QueryLocatorIterator.next()
02:38:51.1 (12633202)|METHOD_EXIT|[46]||Database.QueryLocatorIterator.next()
02:38:51.1 (12639911)|VARIABLE_SCOPE_BEGIN|[46]|gm|GroupMember|true|false
02:38:51.1 (12652203)|VARIABLE_ASSIGNMENT|[46]|gm|{"GroupId":"00GO00000025mIMMAY","UserOrGroupId":"00528000004d3msAAA","Id":"011O00000028BltIAE"}|0x28fce351
02:38:51.1 (12655321)|STATEMENT_EXECUTE|[46]
02:38:51.1 (12688081)|HEAP_ALLOCATE|[47]|Bytes:18
02:38:51.1 (12693629)|HEAP_ALLOCATE|[47]|Bytes:3
02:38:51.1 (12739775)|STATEMENT_EXECUTE|[47]
02:38:51.1 (12741868)|STATEMENT_EXECUTE|[48]
02:38:51.1 (12775227)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:38:51.1 (12785564)|METHOD_ENTRY|[46]||Database.QueryLocatorIterator.hasNext()
02:38:51.1 (12804688)|METHOD_EXIT|[46]||Database.QueryLocatorIterator.hasNext()
02:38:51.1 (12808552)|METHOD_ENTRY|[46]||Database.QueryLocatorIterator.next()
02:38:51.1 (12863724)|METHOD_EXIT|[46]||Database.QueryLocatorIterator.next()
02:38:51.1 (12869567)|VARIABLE_SCOPE_BEGIN|[46]|gm|GroupMember|true|false
02:38:51.1 (12885454)|VARIABLE_ASSIGNMENT|[46]|gm|{"GroupId":"00GO00000025mIMMAY","UserOrGroupId":"00528000006B07FAAS","Id":"011O00000028BlvIAE"}|0x6d0042c0
02:38:51.1 (12888690)|STATEMENT_EXECUTE|[46]
02:38:51.1 (12900053)|HEAP_ALLOCATE|[47]|Bytes:18
02:38:51.1 (12918133)|STATEMENT_EXECUTE|[47]
02:38:51.1 (12919730)|STATEMENT_EXECUTE|[48]
02:38:51.1 (12928440)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:38:51.1 (12935964)|METHOD_ENTRY|[46]||Database.QueryLocatorIterator.hasNext()
02:38:51.1 (12952845)|METHOD_EXIT|[46]||Database.QueryLocatorIterator.hasNext()
02:38:51.1 (12956454)|METHOD_ENTRY|[46]||Database.QueryLocatorIterator.next()
02:38:51.1 (13009692)|METHOD_EXIT|[46]||Database.QueryLocatorIterator.next()
02:38:51.1 (13016536)|VARIABLE_SCOPE_BEGIN|[46]|gm|GroupMember|true|false
02:38:51.1 (13027341)|VARIABLE_ASSIGNMENT|[46]|gm|{"GroupId":"00GO00000025mIMMAY","UserOrGroupId":"00528000006BYTIAA4","Id":"011O00000028BluIAE"}|0x2a970d3
02:38:51.1 (13030045)|STATEMENT_EXECUTE|[46]
02:38:51.1 (13040374)|HEAP_ALLOCATE|[47]|Bytes:18
02:38:51.1 (13057485)|STATEMENT_EXECUTE|[47]
02:38:51.1 (13058992)|STATEMENT_EXECUTE|[48]
02:38:51.1 (13067302)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:38:51.1 (13074281)|METHOD_ENTRY|[46]||Database.QueryLocatorIterator.hasNext()
02:38:51.1 (13086036)|METHOD_EXIT|[46]||Database.QueryLocatorIterator.hasNext()
02:38:51.1 (13095812)|VARIABLE_ASSIGNMENT|[46]|gm|null|
02:38:51.1 (13115492)|STATEMENT_EXECUTE|[52]
02:38:51.1 (13121743)|METHOD_EXIT|[2]|01pO00000003HJI|Email_Alert_Class.getPreContractGroupMembers()
02:38:51.1 (13125616)|SYSTEM_MODE_EXIT|false
02:38:51.1 (13148278)|HEAP_ALLOCATE|[2]|Bytes:60
02:38:51.1 (13164004)|HEAP_ALLOCATE|[2]|Bytes:74
02:38:51.1 (13191368)|USER_DEBUG|[2]|ERROR|*** user ids: (00528000004d3msAAA, 00528000006B07FAAS, 00528000006BYTIAA4)
02:38:51.13 (13230439)|CUMULATIVE_LIMIT_USAGE
02:38:51.13 (13230439)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 2 out of 100
  Number of query rows: 4 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 0 out of 150
  Number of DML rows: 0 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

02:38:51.13 (13230439)|CUMULATIVE_LIMIT_USAGE_END

02:38:51.1 (13272321)|CODE_UNIT_FINISHED|execute_anonymous_apex
02:38:51.1 (15108499)|EXECUTION_FINISHED
