34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
04:51:27.1 (27270131)|STATEMENT_EXECUTE|[47]
04:51:27.1 (27274111)|HEAP_ALLOCATE|[47]|Bytes:4
04:51:27.1 (27296284)|VARIABLE_SCOPE_BEGIN|[47]|EmailTemplateDevNames|Set<String>|true|false
04:51:27.1 (27312941)|VARIABLE_ASSIGNMENT|[47]|EmailTemplateDevNames|[]|0x4d64dd9d
04:51:27.1 (27456709)|HEAP_ALLOCATE|[49]|Bytes:5
04:51:27.1 (27472204)|HEAP_ALLOCATE|[49]|Bytes:40
04:51:27.1 (27479194)|VARIABLE_SCOPE_BEGIN|[49]|EM|Email_Alert_Class.EmailMessage|true|false
04:51:27.1 (27568217)|VARIABLE_ASSIGNMENT|[49]|EM|{"OppID":"006O0000008ju1ZIAQ","sendToAllApprovers":false,"sendToBDM":false,"sendToCentralEmailAddress":false,"sendToPDM":true,"sendToPreContractGroup":false}|0x5b71ce97
04:51:27.1 (27573738)|STATEMENT_EXECUTE|[49]
04:51:27.1 (27575029)|STATEMENT_EXECUTE|[50]
04:51:27.1 (27607142)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
04:51:27.1 (27615359)|STATEMENT_EXECUTE|[51]
04:51:27.1 (27635491)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
04:51:27.1 (27649742)|HEAP_ALLOCATE|[49]|Bytes:5
04:51:27.1 (27660453)|VARIABLE_ASSIGNMENT|[49]|EM|null|
04:51:27.1 (27663767)|STATEMENT_EXECUTE|[54]
04:51:27.1 (27674471)|METHOD_ENTRY|[54]|01pO00000003HJI|Email_Alert_Class.getTemplateIDs(Set<String>)
04:51:27.1 (27693555)|VARIABLE_SCOPE_BEGIN|[181]|this|Email_Alert_Class|true|false
04:51:27.1 (27713958)|VARIABLE_ASSIGNMENT|[181]|this|{"CentralEmailAddress":"ricky.lowe@yopmail.c (2 more) ...","EmailMessages":"0x4f54f59d","messages":"0x4eddaf52"}|0x3a64abcf
04:51:27.1 (27718314)|VARIABLE_SCOPE_BEGIN|[181]|EmailTemplateDevNames|Set<String>|true|false
04:51:27.1 (27723949)|VARIABLE_ASSIGNMENT|[181]|EmailTemplateDevNames|[]|0x4d64dd9d
04:51:27.1 (27732327)|HEAP_ALLOCATE|[182]|Bytes:5
04:51:27.1 (27736191)|STATEMENT_EXECUTE|[181]
04:51:27.1 (27737625)|STATEMENT_EXECUTE|[182]
04:51:27.1 (27743151)|HEAP_ALLOCATE|[182]|Bytes:4
04:51:27.1 (27758991)|VARIABLE_SCOPE_BEGIN|[182]|EmailTemplatesDevNameToID|Map<String,Id>|true|false
04:51:27.1 (27771233)|VARIABLE_ASSIGNMENT|[182]|EmailTemplatesDevNameToID|{}|0x3a2454bb
04:51:27.1 (27775720)|HEAP_ALLOCATE|[184]|Bytes:80
04:51:27.1 (27781914)|HEAP_ALLOCATE|[184]|Bytes:4
04:51:27.1 (27788579)|HEAP_ALLOCATE|[184]|Bytes:7
04:51:27.1 (28031311)|SOQL_EXECUTE_BEGIN|[184]|Aggregations:0|SELECT DeveloperName, Id, Name FROM EmailTemplate 
04:51:27.1 (31191575)|SOQL_EXECUTE_END|[184]|Rows:0
04:51:27.1 (31317581)|HEAP_ALLOCATE|[184]|Bytes:49
04:51:27.1 (31323836)|HEAP_ALLOCATE|[184]|Bytes:8
04:51:27.1 (31330597)|SYSTEM_METHOD_ENTRY|[7]|QueryLocatorIterator.QueryLocatorIterator()
04:51:27.1 (31333192)|STATEMENT_EXECUTE|[7]
04:51:27.1 (31339220)|SYSTEM_METHOD_EXIT|[7]|QueryLocatorIterator
04:51:27.1 (31344666)|HEAP_ALLOCATE|[184]|Bytes:28
04:51:27.1 (31364030)|HEAP_ALLOCATE|[184]|Bytes:8
04:51:27.1 (31366481)|HEAP_ALLOCATE|[184]|Bytes:8
04:51:27.1 (31370081)|VARIABLE_SCOPE_BEGIN|[15]|this|Database.QueryLocatorIterator|true|false
04:51:27.1 (31389089)|VARIABLE_ASSIGNMENT|[15]|this|{}|0x4a8c3bdc
04:51:27.1 (31391915)|VARIABLE_SCOPE_BEGIN|[15]|values|List<SObject>|true|false
04:51:27.1 (31395211)|VARIABLE_ASSIGNMENT|[15]|values|null|
04:51:27.1 (31396917)|VARIABLE_SCOPE_BEGIN|[15]|ql|Database.QueryLocator|true|false
04:51:27.1 (31407891)|VARIABLE_ASSIGNMENT|[15]|ql|{"query":"SELECT DeveloperName (60 more) ..."}|0x7cd8061
04:51:27.1 (31410010)|VARIABLE_SCOPE_BEGIN|[15]|totalNumRecords|Integer|false|false
04:51:27.1 (31413485)|VARIABLE_ASSIGNMENT|[15]|totalNumRecords|0
04:51:27.1 (31415180)|VARIABLE_SCOPE_BEGIN|[15]|queryMoreSize|Integer|false|false
04:51:27.1 (31417740)|VARIABLE_ASSIGNMENT|[15]|queryMoreSize|50000
04:51:27.1 (31457982)|HEAP_ALLOCATE|[184]|Bytes:28
04:51:27.1 (31472711)|METHOD_ENTRY|[184]||Database.QueryLocatorIterator.hasNext()
04:51:27.1 (31490930)|METHOD_EXIT|[184]||Database.QueryLocatorIterator.hasNext()
04:51:27.1 (31527679)|VARIABLE_ASSIGNMENT|[184]|ET|null|
04:51:27.1 (31531094)|STATEMENT_EXECUTE|[184]
04:51:27.1 (31545847)|STATEMENT_EXECUTE|[187]
04:51:27.1 (31553008)|METHOD_EXIT|[54]|01pO00000003HJI|Email_Alert_Class.getTemplateIDs(Set<String>)
04:51:27.1 (31557709)|VARIABLE_SCOPE_BEGIN|[54]|EmailTemplatesDevNameToID|Map<String,Id>|true|false
04:51:27.1 (31566402)|VARIABLE_ASSIGNMENT|[54]|EmailTemplatesDevNameToID|{}|0x3a2454bb
04:51:27.1 (31568753)|STATEMENT_EXECUTE|[55]
04:51:27.1 (31576662)|METHOD_ENTRY|[55]|01pO00000003HJI|Email_Alert_Class.getPreContractGroupMembers()
04:51:27.1 (31594730)|VARIABLE_SCOPE_BEGIN|[191]|this|Email_Alert_Class|true|false
04:51:27.1 (31615804)|VARIABLE_ASSIGNMENT|[191]|this|{"CentralEmailAddress":"ricky.lowe@yopmail.c (2 more) ...","EmailMessages":"0x4f54f59d","messages":"0x4eddaf52"}|0x3a64abcf
04:51:27.1 (31626131)|HEAP_ALLOCATE|[192]|Bytes:5
04:51:27.1 (31629887)|STATEMENT_EXECUTE|[191]
04:51:27.1 (31631080)|STATEMENT_EXECUTE|[192]
04:51:27.1 (31633892)|HEAP_ALLOCATE|[192]|Bytes:87
04:51:27.1 (31638935)|HEAP_ALLOCATE|[192]|Bytes:4
04:51:27.1 (31799762)|SOQL_EXECUTE_BEGIN|[192]|Aggregations:0|SELECT DeveloperName, Id FROM Group WHERE DeveloperName = 'Pre_Contracts_Group' LIMIT 1
04:51:27.1 (40762445)|SOQL_EXECUTE_END|[192]|Rows:1
04:51:27.1 (40778727)|HEAP_ALLOCATE|[192]|Bytes:8
04:51:27.1 (40793732)|HEAP_ALLOCATE|[192]|Bytes:65
04:51:27.1 (40847114)|HEAP_ALLOCATE|[192]|Bytes:8
04:51:27.1 (40857377)|VARIABLE_SCOPE_BEGIN|[192]|PreContract|List<Group>|true|false
04:51:27.1 (40874013)|VARIABLE_ASSIGNMENT|[192]|PreContract|[{"DeveloperName":"Pre_Contracts_Group","Id":"00GO00000025mIMMAY"}]|0x10e18d32
04:51:27.1 (40877406)|STATEMENT_EXECUTE|[193]
04:51:27.1 (40882610)|HEAP_ALLOCATE|[193]|Bytes:4
04:51:27.1 (40907250)|VARIABLE_SCOPE_BEGIN|[193]|PreContractUserIDs|Set<String>|true|false
04:51:27.1 (40919528)|VARIABLE_ASSIGNMENT|[193]|PreContractUserIDs|[]|0x7d86f8b9
04:51:27.1 (40966261)|STATEMENT_EXECUTE|[194]
04:51:27.1 (40968449)|STATEMENT_EXECUTE|[201]
04:51:27.1 (40976187)|METHOD_EXIT|[55]|01pO00000003HJI|Email_Alert_Class.getPreContractGroupMembers()
04:51:27.1 (40980582)|VARIABLE_SCOPE_BEGIN|[55]|PreContract|Set<String>|true|false
04:51:27.1 (40988305)|VARIABLE_ASSIGNMENT|[55]|PreContract|[]|0x7d86f8b9
04:51:27.1 (40990261)|STATEMENT_EXECUTE|[56]
04:51:27.1 (41000826)|METHOD_ENTRY|[56]|01pO00000003HJI|Email_Alert_Class.getOppTeamMembers(Set<Id>)
04:51:27.1 (41061889)|VARIABLE_SCOPE_BEGIN|[144]|this|Email_Alert_Class|true|false
04:51:27.1 (41085375)|VARIABLE_ASSIGNMENT|[144]|this|{"CentralEmailAddress":"ricky.lowe@yopmail.c (2 more) ...","EmailMessages":"0x4f54f59d","messages":"0x4eddaf52"}|0x3a64abcf
04:51:27.1 (41090040)|VARIABLE_SCOPE_BEGIN|[144]|OppIds|Set<Id>|true|false
04:51:27.1 (41096102)|VARIABLE_ASSIGNMENT|[144]|OppIds|["006O0000008ju1ZIAQ"]|0x38abe308
04:51:27.1 (41105689)|HEAP_ALLOCATE|[145]|Bytes:5
04:51:27.1 (41109579)|STATEMENT_EXECUTE|[144]
04:51:27.1 (41110981)|STATEMENT_EXECUTE|[145]
04:51:27.1 (41114704)|HEAP_ALLOCATE|[145]|Bytes:4
04:51:27.1 (41139668)|VARIABLE_SCOPE_BEGIN|[145]|MapOppToOppTeamMemberGroupedByRole|Map<Id,Map<String,Set<String>>>|true|false
04:51:27.1 (41149828)|VARIABLE_ASSIGNMENT|[145]|MapOppToOppTeamMemberGroupedByRole|{}|0x18aa1dc8
04:51:27.1 (41154708)|HEAP_ALLOCATE|[147]|Bytes:130
04:51:27.1 (41159227)|HEAP_ALLOCATE|[147]|Bytes:4
04:51:27.1 (41420710)|SOQL_EXECUTE_BEGIN|[147]|Aggregations:0|SELECT Id, OpportunityAccessLevel, OpportunityId, TeamMemberRole, UserId FROM OpportunityTeamMember 
04:51:27.1 (58233576)|SOQL_EXECUTE_END|[147]|Rows:1
04:51:27.1 (58250673)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
04:51:27.1 (58354643)|HEAP_ALLOCATE|[147]|Bytes:28
04:51:27.1 (58419267)|HEAP_ALLOCATE|[147]|Bytes:8
04:51:27.1 (58435467)|HEAP_ALLOCATE|[147]|Bytes:8
04:51:27.1 (58437806)|HEAP_ALLOCATE|[147]|Bytes:8
04:51:27.1 (58443351)|VARIABLE_SCOPE_BEGIN|[15]|this|Database.QueryLocatorIterator|true|false
04:51:27.1 (58470423)|VARIABLE_ASSIGNMENT|[15]|this|{}|0x38fb8ffa
04:51:27.1 (58473786)|VARIABLE_SCOPE_BEGIN|[15]|values|List<SObject>|true|false
04:51:27.1 (58489982)|VARIABLE_ASSIGNMENT|[15]|values|[{"Id":"00qO0000000CHxAIAW","OpportunityAccessLev (2 more) ...":"Edit","OpportunityId":"006O0000008ju1ZIAQ","TeamMemberRole":"Channel Manager","UserId":"005O0000003t7anIAA"}]|0x732e65bb
04:51:27.1 (58493205)|VARIABLE_SCOPE_BEGIN|[15]|ql|Database.QueryLocator|true|false
04:51:27.1 (58501952)|VARIABLE_ASSIGNMENT|[15]|ql|{"query":"SELECT Id, Opportuni (110 more) ..."}|0x79bcd760
04:51:27.1 (58503986)|VARIABLE_SCOPE_BEGIN|[15]|totalNumRecords|Integer|false|false
04:51:27.1 (58507833)|VARIABLE_ASSIGNMENT|[15]|totalNumRecords|1
04:51:27.1 (58509695)|VARIABLE_SCOPE_BEGIN|[15]|queryMoreSize|Integer|false|false
04:51:27.1 (58512074)|VARIABLE_ASSIGNMENT|[15]|queryMoreSize|49998
04:51:27.1 (58564714)|HEAP_ALLOCATE|[147]|Bytes:28
04:51:27.1 (58580250)|METHOD_ENTRY|[147]||Database.QueryLocatorIterator.hasNext()
04:51:27.1 (58647847)|METHOD_EXIT|[147]||Database.QueryLocatorIterator.hasNext()
04:51:27.1 (58655584)|METHOD_ENTRY|[147]||Database.QueryLocatorIterator.next()
04:51:27.1 (58760569)|METHOD_EXIT|[147]||Database.QueryLocatorIterator.next()
04:51:27.1 (58768629)|VARIABLE_SCOPE_BEGIN|[147]|OTM|OpportunityTeamMember|true|false
04:51:27.1 (58784083)|VARIABLE_ASSIGNMENT|[147]|OTM|{"Id":"00qO0000000CHxAIAW","OpportunityAccessLev (2 more) ...":"Edit","OpportunityId":"006O0000008ju1ZIAQ","TeamMemberRole":"Channel Manager","UserId":"005O0000003t7anIAA"}|0x1476f129
04:51:27.1 (58788491)|STATEMENT_EXECUTE|[147]
04:51:27.1 (58790154)|STATEMENT_EXECUTE|[148]
04:51:27.1 (58795877)|HEAP_ALLOCATE|[148]|Bytes:4
04:51:27.1 (58823160)|VARIABLE_SCOPE_BEGIN|[148]|UserIds|Set<String>|true|false
04:51:27.1 (58836530)|VARIABLE_ASSIGNMENT|[148]|UserIds|[]|0x14754da1
04:51:27.1 (58839310)|STATEMENT_EXECUTE|[149]
04:51:27.1 (58846493)|HEAP_ALLOCATE|[149]|Bytes:4
04:51:27.1 (58857735)|VARIABLE_SCOPE_BEGIN|[149]|groupedByRole|Map<String,Set<String>>|true|false
04:51:27.1 (58867480)|VARIABLE_ASSIGNMENT|[149]|groupedByRole|{}|0xb6d9f98
04:51:27.1 (58936549)|STATEMENT_EXECUTE|[168]
04:51:27.1 (58939131)|STATEMENT_EXECUTE|[169]
04:51:27.1 (58943474)|HEAP_ALLOCATE|[169]|Bytes:4
04:51:27.1 (58950590)|VARIABLE_SCOPE_BEGIN|[169]|groupedByRoleNew|Map<String,Set<String>>|true|false
04:51:27.1 (58961223)|VARIABLE_ASSIGNMENT|[169]|groupedByRoleNew|{}|0x6942a76c
04:51:27.1 (58963376)|STATEMENT_EXECUTE|[170]
04:51:27.1 (58967265)|HEAP_ALLOCATE|[170]|Bytes:4
04:51:27.1 (58988003)|VARIABLE_SCOPE_BEGIN|[170]|UserIdsNew2|Set<String>|true|false
04:51:27.1 (58999485)|VARIABLE_ASSIGNMENT|[170]|UserIdsNew2|[]|0x57e4f7a0
04:51:27.1 (59001937)|STATEMENT_EXECUTE|[171]
04:51:27.1 (59064021)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
04:51:27.1 (59072974)|STATEMENT_EXECUTE|[172]
04:51:27.1 (59125152)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
04:51:27.1 (59132936)|STATEMENT_EXECUTE|[174]
04:51:27.1 (59162262)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
04:51:27.1 (59172534)|METHOD_ENTRY|[147]||Database.QueryLocatorIterator.hasNext()
04:51:27.1 (59187699)|METHOD_EXIT|[147]||Database.QueryLocatorIterator.hasNext()
04:51:27.1 (59195361)|VARIABLE_ASSIGNMENT|[147]|OTM|null|
04:51:27.1 (59207096)|STATEMENT_EXECUTE|[177]
04:51:27.1 (59214977)|METHOD_EXIT|[56]|01pO00000003HJI|Email_Alert_Class.getOppTeamMembers(Set<Id>)
04:51:27.1 (59218984)|VARIABLE_SCOPE_BEGIN|[56]|MapOppToOppTeamMemberGroupedByRole|Map<Id,Map<String,Set<String>>>|true|false
04:51:27.1 (59232147)|VARIABLE_ASSIGNMENT|[56]|MapOppToOppTeamMemberGroupedByRole|{"006O0000008ju1ZIAQ":{"Channel Manager":["005O0000003t7anIAA"]}}|0x18aa1dc8
